smiles,herg,MW,LogP,HBA,HBD
O=C(O)c1cc(CN2CCN(c3ccc(C(F)(F)F)cc3)CC2)c2ccccn2c1=O,1,431.41400000000016,3.338700000000002,4,1
Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(-c3ccccc3)cc1)C(=O)N2c1cc(O)ncn1,1,520.5930000000002,4.560620000000005,7,1
COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)cc4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,1,578.6290000000001,4.561820000000003,8,1
COc1cc(N2C(=O)N(c3ccc(-c4cccc(C(=O)O)c4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,1,578.6290000000001,4.561820000000003,8,1
COc1cc(N2C(=O)N(c3ccc(-c4ccccc4C(=O)O)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,1,578.6290000000001,4.561820000000003,8,1
COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)c(Cl)c4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,1,613.0740000000001,5.215220000000004,8,1
COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)cc4F)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,0,596.619,4.700920000000003,8,1
COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)cc4C)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,0,592.6560000000001,4.8702400000000035,8,1
COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)c(C)c4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,0,592.6560000000001,4.8702400000000035,8,1
Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(C3CCCCC3)cc1)C(=O)N2c1cc(O)ncn1,1,526.6410000000003,4.9413200000000055,7,1
Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(N3CCC3=O)cc1)C(=O)N2c1cc(O)ncn1,0,513.5580000000002,2.630320000000001,8,1
CC(C)(C)[C@H](N)C(=O)N1CC(c2cc(F)ccc2F)=C[C@H]1c1ccccc1,1,370.44300000000004,4.305100000000003,2,1
N[C@H](C(=O)N1CC(c2cc(F)ccc2F)=C[C@H]1c1ccccc1)C1CC1,1,354.4000000000001,3.6690000000000023,2,1
O=c1nc(NC2CCN(Cc3ccc4ccccc4c3)CC2)c2cc(Cl)ccc2n1CC(F)(F)F,1,500.9520000000002,5.841900000000004,4,1
C[C@@H](OC1CCC2NC1(c1ccccc1)CC2c1nnnn1C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,1,525.4970000000002,5.5289000000000055,5,1
c1ccc(CCNCCC(c2ccccc2)c2ccccc2)cc1,1,315.46000000000004,5.040900000000004,1,1
c1ccc(CCCNCCC(c2ccccc2)c2ccccc2)cc1,1,329.487,5.431000000000005,1,1
c1ccc(CCNCCN(c2ccccc2)c2ccccc2)cc1,1,316.44800000000004,4.657000000000004,2,1
c1ccc(CCCNCCN(c2ccccc2)c2ccccc2)cc1,1,330.475,5.047100000000005,2,1
Fc1ccc(N(CCNCCc2ccccc2)c2ccc(F)cc2)cc1,1,352.42800000000005,4.9352000000000045,2,1
Fc1ccc(N(CCNCCCc2ccccc2)c2ccc(F)cc2)cc1,1,366.45500000000004,5.325300000000005,2,1
O=C(Cc1ccccc1)NCCN(c1ccccc1)c1ccccc1,1,330.431,4.183600000000003,2,1
O=C(CCc1ccccc1)NCCN(c1ccc(F)cc1)c1ccc(F)cc1,1,380.43800000000005,4.851900000000004,2,1
O=C(N[C@H]1CC[C@H]2CN(Cc3cccc(C(F)(F)F)c3)C[C@H]21)C(C1CCCCC1)C1CCCCC1,1,490.6540000000005,6.808800000000008,2,1
O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2cc(Cl)c(Cl)cc2o1,1,475.32800000000026,4.222900000000004,6,1
CC(C)COc1cccc(/C=C2\SC(=O)NC2=O)c1N1CCC[C@@H](N)C1,0,375.4940000000002,2.972800000000001,6,2
CN1CCN(CCCN(C(=O)Nc2ccc(F)c(C(F)(F)F)c2)[C@@H]2CC[C@]3(c4ccc(C#N)cc4)C[C@H]23)CC1,1,543.6090000000002,5.307880000000005,4,1
CN(C(=O)N1CC(c2cc(F)ccc2F)=C[C@H]1c1ccccc1)C1CCNCC1,1,397.46900000000016,4.208900000000003,2,1
COc1ccccc1Oc1cccc(CN2CCC(NC(=O)C3(c4ccccc4)CCNCC3)CC2)c1,1,499.6550000000003,4.8895000000000035,5,2
O=c1nc(NC2CCN(Cc3ccc4c(c3)OCO4)CC2)c2cc(Cl)ccc2n1CC(F)(F)F,1,494.9010000000002,4.417400000000003,6,1
O=c1nc(NC2CC3CCC(C2)N3Cc2ccc3c(c2)OCO3)c2cc(Cl)ccc2n1CC(F)(F)F,1,520.9390000000002,4.948400000000005,6,1
COC[C@@H](O)COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C,0,400.4100000000002,3.144940000000002,6,2
COC(=O)c1c(NC2CCN(Cc3ccc4c(c3)OCO4)CC2)c2cc(Cl)ccc2n(C)c1=O,1,483.95200000000034,3.7837000000000023,7,1
CCCCCn1c(=O)nc(NC2CCN(Cc3ccc4c(c3)OCO4)CC2)c2cc(Cl)ccc21,1,483.01200000000034,5.0453000000000054,6,1
CC(C)[C@@H]1c2nc(-c3ccc(F)cc3)c(Nc3ccc(F)c(Cl)c3)n2CCN1C(=O)CN,0,459.9280000000003,4.723300000000003,4,2
CC1(C)c2nc(-c3ccc(F)cc3)c(Nc3ccc(F)cc3)n2CCN1C(=O)CN,0,411.45600000000024,3.6079000000000017,4,2
CC(C)(N)C(=O)N1CCn2c(nc(-c3ccc(F)cc3)c2Nc2ccc(F)cc2)C1(C)C,0,439.5100000000001,4.386500000000003,4,2
COc1ccc(Br)cc1CCc1c(Cl)cccc1C1=NCCN1,1,393.7120000000001,4.246100000000005,3,1
O=c1[nH]c2ccccc2n1C1CCN(CCOc2ccccc2)CC1,1,337.423,3.0455000000000014,3,1
O=C1CCc2ccccc2N1CCCN1CCC(c2ccc3[nH]ccc3c2)CC1,1,387.52700000000004,4.716800000000004,2,1
O=C1CCc2ccccc2N1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,1,404.5140000000001,3.336000000000002,3,1
O=C1CCc2cccnc2N1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,1,405.5020000000001,2.7310000000000008,4,1
O=C1COc2ccccc2N1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,1,406.4860000000001,2.7822000000000005,4,1
O=C1CCc2ccccc2N1OCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,1,406.4860000000001,2.8775000000000013,4,1
O=C1COc2ccccc2N1CCCN1CCC(n2c(=O)[nH]c3cccnc32)CC1,0,407.4740000000001,2.1772,5,1
O=C1COc2ccccc2N1CCCN1CCC(n2c(=O)[nH]c3cnccc32)CC1,0,407.4740000000001,2.177199999999999,5,1
O=C1COc2ccccc2N1CCCN1CCC(n2c(=O)[nH]c3ncccc32)CC1,0,407.4740000000001,2.177199999999999,5,1
O=C1CCc2c(F)cccc2N1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,1,422.50400000000013,3.475100000000002,3,1
O=C1CCc2cc(F)ccc2N1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,1,422.50400000000013,3.475100000000002,3,1
O=C1CCc2ccc(F)cc2N1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,1,422.50400000000013,3.475100000000002,3,1
O=C1CCc2cccc(F)c2N1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,1,422.5040000000001,3.475100000000002,3,1
O=C1COc2ccccc2N1CCCN1CCC(n2c(=O)[nH]c3cccc(F)c32)CC1,1,424.4760000000001,2.9213000000000013,4,1
O=C1COc2ccccc2N1CCCN1CCC(n2c(=O)[nH]c3ccc(F)cc32)CC1,1,424.4760000000001,2.9213000000000013,4,1
O=C1COc2ccccc2N1CCCN1CCC(n2c(=O)[nH]c3cc(F)ccc32)CC1,1,424.4760000000001,2.9213000000000013,4,1
O=C1COc2ccccc2N1CCCN1CCC(n2c(=O)[nH]c3c(F)cccc32)CC1,1,424.4760000000001,2.9213000000000013,4,1
COc1ccc2c(=O)cc(C(=O)NC3CCN(Cc4ccc5c(c4)OCO5)CC3)oc2c1,1,436.4640000000003,2.9247000000000014,7,1
N[C@H](C(=O)N1CC(c2cc(F)ccc2F)=C[C@H]1c1cccc(O)c1)C1CC1,1,370.3990000000001,3.374600000000002,3,2
CN(C(=O)N1CC(c2cc(F)ccc2F)=CC1c1cccc(O)c1)C1CCNCC1,1,413.4680000000002,3.914500000000003,3,2
CC(=O)Nc1ccc2ccn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1,1,371.4040000000001,3.077580000000001,5,2
O=c1cc(NC2CCN(Cc3ccc4c(c3)OCO4)CC2)c2cc(Cl)ccc2n1Cc1ccccn1,1,503.0020000000003,4.903400000000005,6,1
CN(CCO)C(=O)N1CC(c2cc(F)ccc2F)=C[C@H]1c1cccc(O)c1,0,374.38700000000006,3.1548000000000016,3,2
Cc1ccc2c(n1)N1[C@@H](CNC[C@H]1C)C2,0,203.289,1.1128199999999997,3,1
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc(-c4ccccc4)cs3)CC2)CC1,0,463.6070000000002,3.4374800000000016,6,1
O=C1CC(c2nc(-c3cccc(Cl)c3)no2)CN1c1ccc(F)cc1,1,357.77200000000005,4.0496000000000025,4,0
Cc1cccc(-c2noc(C3CC(=O)N(c4ccc(F)cc4)C3)n2)c1,1,337.35400000000004,3.704620000000002,4,0
CCCCOc1ccc(C(=O)N[C@@H]2COc3cccc(N4CCN(C)CC4)c3C2)cc1,1,423.5570000000003,3.350800000000002,5,1
CN1CCN(c2cccc3c2C[C@H](NC(=O)c2ccc(OC(F)(F)F)cc2)CO3)CC1,1,435.44600000000014,3.070500000000002,5,1
CN1CCN(c2cccc3c2C[C@H](NC(=O)c2ccc(OCC(F)(F)F)nc2)CO3)CC1,1,450.4610000000002,2.508000000000001,6,1
CN1CCN(c2cccc3c2C[C@H](NC(=O)c2ccc(OCCC(F)(F)F)nc2)CO3)CC1,0,464.4880000000002,2.8981000000000012,6,1
Cc1nn(-c2ccccc2)nc1C(=O)N[C@@H]1COc2cccc(N3CCN(C)CC3)c2C1,1,432.5280000000003,2.06102,6,1
Cc1ccc(-n2nc(C)c(C(=O)N[C@@H]3COc4cccc(N5CCN(C)CC5)c4C3)n2)c(C)c1,1,460.5820000000004,2.677860000000001,6,1
O=C(N[C@@H]1COc2cccc(-c3ccncc3)c2C1)c1ccc(OC(F)(F)F)cc1,1,414.3830000000001,4.380700000000003,4,1
O=C(N[C@@H]1COc2cccc(-c3cccnc3)c2C1)c1ccc(OCC(F)(F)F)nc1,0,429.39800000000014,3.8182000000000027,5,1
O=C(N[C@@H]1COc2cccc(-c3ccncc3)c2C1)c1ccc(OCC(F)(F)F)nc1,1,429.39800000000014,3.8182000000000027,5,1
COc1ncc(-c2cccc3c2C[C@H](NC(=O)c2ccc(OCC(F)(F)F)nc2)CO3)cc1F,0,477.41400000000016,3.965900000000002,6,1
O=C(N[C@@H]1COc2cccc(-c3ccc(CO)nc3)c2C1)c1ccc(OCC(F)(F)F)nc1,1,459.4240000000002,3.310500000000002,6,2
O=C(N[C@@H]1COc2cccc(-c3ccnc(CO)c3)c2C1)c1ccc(OCC(F)(F)F)nc1,0,459.4240000000002,3.310500000000002,6,2
O=C(N[C@@H]1COc2cccc(-c3ccc(CO)nc3)c2C1)c1ccc(OCCOCC(F)(F)F)nc1,0,503.4770000000003,3.3271000000000015,7,2
Cc1nn(-c2ccccc2)nc1C(=O)N[C@@H]1COc2cccc(-c3ccncc3)c2C1,1,411.46500000000015,3.371220000000002,5,1
O=C(N[C@@H]1COc2cccc(-c3cncnc3)c2C1)c1ccc(OCCC(F)(F)F)nc1,1,444.4130000000002,3.6033000000000017,6,1
COc1ncc(-c2cccc3c2C[C@H](NC(=O)c2ccc(OCC(F)(F)F)nc2)CO3)cn1,1,460.41200000000015,3.221800000000001,7,1
COc1ncc(-c2cccc3c2C[C@H](NC(=O)c2ccc(OCCC(F)(F)F)nc2)CO3)cn1,0,474.4390000000002,3.611900000000001,7,1
COc1ncc(-c2cccc3c2C[C@H](NC(=O)c2ccc(COCC(F)(F)F)nc2)CO3)cn1,0,474.4390000000002,3.3596000000000013,7,1
Cc1ncc(-c2cccc3c2C[C@H](NC(=O)c2ccc(OCC(F)(F)F)nc2)CO3)cn1,1,444.4130000000001,3.5216200000000013,6,1
COc1cnc(-c2cccc3c2C[C@H](NC(=O)c2ccc(COCC(F)(F)F)nc2)CO3)cn1,0,474.4390000000002,3.3596000000000013,7,1
CCCCC1(CCCC)N[C@@H](c2nc(-c3ccccc3)c[nH]2)Cc2c1[nH]c1ccccc21,1,426.6080000000002,7.020700000000006,2,3
c1ccc(-c2c[nH]c([C@H]3Cc4c([nH]c5ccccc45)C(C4CCCCC4)N3)n2)cc1,1,396.5380000000002,6.066400000000004,2,3
CCOCC1(COCC)N[C@@H](c2nc(-c3ccccc3)c[nH]2)Cc2c1[nH]c1ccccc21,1,430.55200000000013,4.713300000000003,4,3
c1ccc(-c2c[nH]c([C@H]3Cc4c([nH]c5ccccc45)[C@@H](C4CCOCC4)N3)n2)cc1,1,398.51000000000016,4.912700000000003,3,3
c1ccc(-c2c[nH]c([C@H]3Cc4c([nH]c5ccccc45)[C@H](C4CCOCC4)N3)n2)cc1,1,398.51000000000016,4.912700000000003,3,3
c1ccc(-c2c[nH]c([C@H]3Cc4c([nH]c5ccccc45)C(C4CCOC4)N3)n2)cc1,1,384.4830000000001,4.522600000000002,3,3
c1ccc(-c2c[nH]c([C@H]3Cc4c([nH]c5ccccc45)C(C4CCSCC4)N3)n2)cc1,1,414.57800000000015,5.629300000000004,3,3
[O-][S+]1CCC(C2N[C@@H](c3nc(-c4ccccc4)c[nH]3)Cc3c2[nH]c2ccccc32)CC1,1,430.5770000000002,4.644800000000004,3,3
O=S1(=O)CCC(C2N[C@@H](c3nc(-c4ccccc4)c[nH]3)Cc3c2[nH]c2ccccc32)CC1,1,446.57600000000025,4.310900000000003,4,3
c1ccc(-c2c[nH]c([C@H]3Cc4c([nH]c5ccccc45)C(C4CCNCC4)N3)n2)cc1,1,397.5260000000001,4.485700000000002,3,4
CC(=O)N1CCC(C2N[C@@H](c3nc(-c4ccccc4)c[nH]3)Cc3c2[nH]c2ccccc32)CC1,1,439.5630000000002,4.744600000000004,3,3
CS(=O)(=O)N1CCC(C2N[C@@H](c3nc(-c4ccccc4)c[nH]3)Cc3c2[nH]c2ccccc32)CC1,1,475.6180000000003,4.157700000000003,4,3
COC(=O)N1CCC(C2N[C@@H](c3nc(-c4ccccc4)c[nH]3)Cc3c2[nH]c2ccccc32)CC1,1,455.56200000000024,4.964500000000004,4,3
CNC(=O)N1CCC(C2N[C@@H](c3nc(-c4ccccc4)c[nH]3)Cc3c2[nH]c2ccccc32)CC1,1,454.57800000000026,4.537500000000004,3,4
Cn1c(=O)cc(NC2CCN(Cc3ccc4ccccc4c3)CC2)c2cc(Cl)ccc21,1,431.96700000000016,5.421600000000004,3,1
Cn1nnnc1C1CC2(c3ccccc3)NC1CCC2OCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,1,511.47000000000014,4.967900000000004,5,1
c1ccc(CN2CCN(Cc3nc(-c4ccccc4)no3)CC2)cc1,0,334.4230000000001,3.054400000000001,5,0
CN(Cc1nc2ccccc2c(=O)[nH]1)Cc1nc(-c2ccccc2)no1,0,347.378,2.6051,6,1
c1ccc(-c2noc(CN3CCN(Cc4nc5ccccc5s4)CC3)n2)cc1,0,391.5000000000001,3.664100000000003,7,0
c1ccc(-c2nnc(CN3CCN(Cc4nc5ccccc5s4)CC3)o2)cc1,0,391.5000000000001,3.664100000000003,7,0
C[C@@H](Oc1nnc(-c2ccncc2)n1C)c1noc(-c2cccc(Cl)c2)n1,0,382.8110000000001,3.720500000000002,7,0
C[C@@H](Oc1nnc(-c2ccncc2)n1C)c1nnc(-c2cccc(Cl)c2)o1,0,382.81100000000015,3.720500000000002,7,0
c1cncc(-c2ccc(-c3noc(C4CN5CCC4CC5)n3)o2)c1,1,322.36800000000005,3.200800000000002,6,0
c1cncc(-c2ccc(-c3nnc(C4CN5CCC4CC5)o3)o2)c1,0,322.36800000000005,3.200800000000002,6,0
CCOC(=O)N1CCN(Cc2noc(-c3cc(Cl)ccc3F)n2)CC1,0,368.7960000000001,2.8032000000000012,6,0
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3ccc(F)cc3)CC2)CC1,0,398.48200000000014,2.45308,4,1
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc4ccccc4s3)CC2)CC1,1,437.5690000000002,2.923680000000001,6,1
CC(C)(C)c1csc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)n1,1,443.6170000000003,3.0679800000000013,6,1
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc(C(F)(F)F)cs3)CC2)CC1,0,455.50600000000014,2.7892800000000015,6,1
Cc1sc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)nc1C(F)(F)F,0,469.5330000000002,3.0977000000000015,6,1
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc(C(F)(F)F)c(Cl)s3)CC2)CC1,0,489.95100000000014,3.442680000000002,6,1
CC(=O)Nc1cccc(N2CCN(CCCCN(C)S(=O)(=O)CC3CCCCC3)CC2)c1,1,464.67600000000033,3.3891000000000018,5,1
Cn1c(=O)nc(NC2CCN(Cc3ccc4ccccc4c3)CC2)c2cc(Cl)ccc21,1,432.9550000000002,4.816600000000005,4,1
COc1ccc2c(c1)c(NC1CCN(Cc3ccc4c(c3)OCO4)CC1)cc(=O)n2C,1,421.49700000000024,3.3523000000000014,6,1
Cn1c(=O)nc(NC2CCN(Cc3ccc4ncccc4c3)CC2)c2cc(Cl)ccc21,1,433.94300000000015,4.211600000000003,5,1
CC(=O)Nc1cccc(N2CCN(CCCCN(C)S(=O)(=O)CC(C)C)CC2)c1,1,424.61100000000016,2.4648000000000003,5,1
N#Cc1c[nH]c2c(C(=O)N3CCN(CCc4ccc(F)cc4F)CC3)cccc12,1,394.42500000000007,3.3182800000000023,3,1
Cn1c(=O)nc(NC2CCN(Cc3ccc4c(c3)OCO4)CC2)c2cc(Cl)ccc21,1,426.9040000000003,3.392100000000002,6,1
O=S(=O)(c1ccc(F)cc1)N1CCN(CCc2ccc(F)cc2F)CC1,1,384.42300000000006,2.6529000000000016,3,0
Oc1cc(NC2CCN(Cc3ccc4c(c3)OCO4)CC2)c2cc(Cl)ccc2n1,1,411.8890000000001,4.399000000000004,6,2
O=c1cc(NC2CCN(Cc3ccc4c(c3)OCO4)CC2)c2cc(Cl)ccc2n1Cc1ccncc1,1,503.0020000000003,4.903400000000005,6,1
COc1ccc(-c2cc(NC(=O)CCCCN3CCCN(C(C)=O)CC3)[nH]n2)cc1,0,413.52200000000016,2.7483000000000004,5,2
C[C@@H]1CN(C(=O)OCC(F)(F)F)CCN1c1ncc(OCc2ccncc2C#N)cn1,0,436.3940000000001,2.5316800000000006,8,0
CC(C)c1nc(N2CCN(c3ncc(OCc4ccncc4C#N)cn3)[C@H](C)C2)no1,1,420.47700000000015,2.543780000000001,10,0
CCN1CCC(Nc2ccc3c(c2)C(=C(c2ccc(Cl)cc2)c2ncc[nH]2)C(=O)N3)CC1,1,447.97000000000014,4.870500000000004,4,3
C[C@@H](O[C@H]1CCC(=O)N(C)[C@@H](C)[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,1,491.44700000000006,6.734000000000005,2,0
COc1ccc([C@]2(O)CC[C@H](N3CC(NC(=O)CNc4n[nH]c5ccc(C(F)(F)F)cc45)C3)CC2)cn1,0,518.5400000000002,3.0280000000000014,7,4
CN1Cc2ccccc2[C@H](c2ccccc2)N=C1OCc1ccc(NS(C)(=O)=O)cc1.O=C(O)/C=C/C(=O)O,0,551.6210000000003,3.8775000000000013,7,3
CN1Cc2ccccc2[C@@H](c2ccc(F)cc2F)N=C1CCc1ccc(NS(C)(=O)=O)cc1.Cl,0,506.0180000000002,5.3242000000000065,4,1
COc1ccccc1N1CCN(CCCCNS(=O)(=O)c2ccc(C)cc2)CC1,1,417.57500000000016,2.8843200000000015,5,1
CSc1ccc([C@H]2N=C(OCc3ccc(NS(C)(=O)=O)cc3)N(C)Cc3ccccc32)cc1.Cl,0,518.1040000000003,5.309400000000006,6,1
C[C@@H]1C[C@H](O[C@H](C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@@H](c2ccc(F)cc2)CC(=O)N1,1,477.4200000000001,6.391800000000005,2,1
C[C@@H]1C[C@H](O[C@H](C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@@H](c2ccc(F)cc2)CNC1=O,1,477.4200000000001,6.249300000000005,2,1
O=C1NC[C@@H](c2ccccc2)C12CCN(C1CCCCC1c1ccccc1)CC2,1,388.5550000000001,4.708600000000005,2,1
CC(=O)Nc1cccc(N2CCN(CCCCNS(=O)(=O)CC3CCCCC3)CC2)c1,1,450.6490000000003,3.046900000000001,5,2
CN1CCN(CCCN(C(=O)Nc2ccc(F)c(C(F)(F)F)c2)[C@@H]2CC[C@]3(c4ccc5c(N)noc5c4)C[C@H]23)CC1,1,574.623,5.159600000000004,6,2
Cn1c(=O)cc(NC2CCN(Cc3ccc4c(c3)OCO4)CC2)c2cc(OC(F)(F)F)ccc21,1,475.46700000000027,4.242300000000004,6,1
CC(=O)Nc1cccc(N2CCN(CCCCNS(=O)(=O)c3ccc(C)cc3)CC2)c1,1,444.6010000000001,2.8341200000000004,5,2
C[C@@H](O[C@H]1CCc2nccn2C[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,1,486.4310000000001,6.936200000000005,2,0
CN(C)C(=O)[C@@H](c1ccc(-c2ccn3ncnc3c2)cc1)[C@H](N)C(=O)N1CCC(F)(F)C1.O=C(O)C(F)(F)F,0,556.4920000000004,2.3962999999999997,6,2
CC(=O)Nc1cccc(N2CCN(CC3CCN(S(=O)(=O)CC4CCCCC4)CC3)CC2)c1,1,476.6870000000004,3.3891000000000018,5,1
CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1cccc(Cl)c1C#N.Cl,1,445.39000000000016,5.137280000000005,4,2
CC(C)(O)c1ccc(C(Cc2cc[n+]([O-])cc2)c2ccc(OC(F)F)c(OC3CCC3)c2)cc1,0,469.5280000000002,5.454700000000004,4,1
[O-][n+]1ccc(CC(c2ccc(OC(F)F)c(OC3CCC3)c2)c2cnc(C(O)(C(F)(F)F)C(F)(F)F)s2)cc1,0,584.4850000000002,5.996000000000004,6,1
[O-][n+]1ccc(CC(c2ccc(OC(F)F)c(OC3CC3)c2)c2cnc(C(O)(C(F)(F)F)C(F)(F)F)s2)cc1,0,570.4580000000002,5.605900000000004,6,1
O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3cnc4ccccn34)CC2)[C@@H](c2cccc(F)c2)C1,1,504.6500000000002,5.0118000000000045,4,1
c1ccc(CCN2[C@@H]3CC[C@H]2CC(c2c(-c4ccccc4)[nH]c4ccccc24)C3)cc1,1,406.5730000000001,6.788000000000006,1,1
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)cc(F)c2)CC1,1,632.7950000000003,4.8494000000000055,6,0
O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2ccc(OC(F)F)cc2o1,1,472.44400000000024,3.517500000000002,7,1
CCCOc1ccccc1CC(c1ccccc1)N1CCNCC1,1,324.46800000000013,3.6644000000000014,3,1
O=C(NC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2ccc(F)cc2o1,1,380.41900000000015,3.326500000000002,4,1
O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2ccc(F)cc2o1,1,424.4280000000002,3.055200000000001,6,1
O=C1NCC(c2ccccc2)C12CCN(C1CCCCC1(O)c1ccc(F)cc1)CC2,1,422.54400000000015,3.9517000000000033,3,2
CCN(CC)Cc1ccc2c(c1)CC[C@H](N1CCN(CCc3cccc(C(F)(F)F)c3)CC1=O)C2,1,487.61000000000024,4.791400000000005,3,0
COc1ccccc1CC(c1ccccc1)N1CCNCC1,0,296.41400000000004,2.8842000000000008,3,1
CCc1ccc2c(=O)cc(C(=O)NC3CCN(Cc4ccc5c(c4)OCO5)CC3)oc2c1,1,434.49200000000025,3.478500000000002,6,1
CN(CC(=O)N(C)C)Cc1ccc2c(c1)CC[C@H](N(C)C(=O)c1ccc(-c3ccc(F)cc3)cc1)C2,1,487.6190000000002,4.642200000000004,3,0
COc1ccc2c(=O)n(CC(CO)NCc3cccnc3)c(C#N)c(-c3ccccc3)c2c1,1,440.50300000000016,3.094480000000001,6,2
O=C(NC1CCN(C2CCc3cc4c(cc32)OCO4)CC1)c1cc(=O)c2cc(F)ccc2o1,1,450.46600000000024,3.542500000000003,6,1
CCN(CC)Cc1ccc2c(c1)CC[C@H](N1CCN(CCc3ccc(F)cc3)CC1=O)C2,1,437.60300000000024,3.9117000000000033,3,0
CN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2cccnc2c1=O,1,368.8680000000001,3.129900000000002,4,0
Cc1ccc2[nH]c(=O)n(C3CCN(C4CCOCC4)CC3)c2c1,0,315.4170000000001,2.45392,3,1
O=[N+]([O-])c1ccc(CCN2CCNCC2)cc1,1,235.28699999999995,1.0424999999999998,4,1
O=[N+]([O-])c1ccc(CCN2CCN(CCc3ccc([N+](=O)[O-])cc3)CC2)cc1,1,384.4360000000001,2.905800000000001,6,0
N#Cc1ccc(CCN2CCN(CCc3ccc([N+](=O)[O-])cc3)CC2)cc1,1,364.4490000000001,2.8692800000000016,5,0
COCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2cnccc2c1=O,1,412.9210000000001,3.1465000000000014,5,0
CCCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O,1,409.96100000000007,4.905200000000005,3,0
COCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O,1,411.9330000000001,3.7515000000000027,4,0
CN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2ccncc2c1=O,1,368.8680000000001,3.129900000000002,4,0
CN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2cnccc2c1=O,1,368.8680000000001,3.129900000000002,4,0
CCCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2cnccc2c1=O,1,410.94900000000007,4.300200000000004,4,0
CCCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2cccnc2c1=O,1,410.94900000000007,4.300200000000004,4,0
COCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2cccnc2c1=O,1,412.9210000000001,3.1465000000000014,5,0
CN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2ncccc2c1=O,1,368.8680000000001,3.129900000000002,4,0
