smiles,lipophilicity_astrazeneca,MW,HBA,HBD,AromaticRings
SMILES_2223,3.334074093901447,423.12169508487574,16,2,3
SMILES_2224,5.144279487788988,249.38677627348434,10,1,3
SMILES_2225,2.545360920462411,283.8427089810246,14,5,2
SMILES_2226,3.255664498082044,298.0003040042468,19,2,2
SMILES_2227,4.090305785617404,257.88567094342943,6,3,2
SMILES_2228,3.831214389769123,328.30380788994853,12,5,2
SMILES_2229,2.0783647133282375,438.1818175119601,12,4,1
SMILES_2230,3.1445656846710537,162.90217222578926,19,3,3
SMILES_2231,3.82130973025358,358.622416616881,19,3,0
SMILES_2232,1.3074729937338336,320.65904035277293,1,1,3
SMILES_2233,4.8953085161947625,318.45165954536475,9,9,3
SMILES_2234,5.147383357821167,404.6213483848909,17,3,2
SMILES_2235,1.9158296168332594,305.91569102605905,19,7,2
SMILES_2236,3.290505027522253,357.62751142868433,4,4,1
SMILES_2237,3.9634173850065473,385.9037555485377,19,9,2
SMILES_2238,2.1815787655068712,239.4761759543272,18,9,1
SMILES_2239,3.7224207685321415,335.9020152976558,1,7,3
SMILES_2240,3.244883439438248,269.9054871347242,3,5,3
SMILES_2241,0.7981227335417987,284.07818643361253,15,9,3
SMILES_2242,3.6887419739678373,261.3526324226002,15,4,1
SMILES_2243,1.3497863755934463,356.52964849162635,16,3,1
SMILES_2244,4.408804277493071,309.7973650821904,14,9,1
SMILES_2245,1.9931833872991669,347.3452841180009,12,8,2
SMILES_2246,2.7580718495082825,297.8979164525102,0,9,0
SMILES_2247,5.058418370169862,107.50547850356101,4,4,2
SMILES_2248,3.7445724697932676,303.764209931965,19,9,0
SMILES_2249,1.3807891206381822,307.624554618818,0,5,2
SMILES_2250,1.4776251438013746,329.11151245841523,11,6,3
SMILES_2251,2.1010458170644117,228.75249675771096,14,0,1
SMILES_2252,3.591966125034999,156.54363400013858,3,8,2
SMILES_2253,3.537449722399152,374.95279738731335,18,7,1
SMILES_2254,1.7353465430056962,267.1672132158997,15,4,2
SMILES_2255,1.2491857715784613,320.5492857221995,17,2,3
SMILES_2256,3.4223751076287514,266.22479041340455,16,4,1
SMILES_2257,2.7272099013147573,299.2725809071686,10,4,3
SMILES_2258,6.235823831171606,246.085758247703,19,8,0
SMILES_2259,3.0549054848446184,183.82996930154064,12,6,1
SMILES_2260,5.721379241550412,356.84779929223885,8,1,2
SMILES_2261,1.24442460284349,227.6255894128656,16,4,1
SMILES_2262,0.6401805906574393,319.6741777073773,16,8,0
SMILES_2263,1.3198723012116982,349.2552266282493,4,1,0
SMILES_2264,4.783694672180199,229.5824741276302,7,7,2
SMILES_2265,5.634152384540301,155.5337238752418,2,2,3
SMILES_2266,1.826730819071049,591.1302736623663,5,3,1
SMILES_2267,2.3091509553606637,236.66737488654888,2,1,3
SMILES_2268,1.2465286346812503,374.810059032139,7,8,3
SMILES_2269,0.2825402293224192,532.7356259484148,11,5,2
SMILES_2270,4.0776175466649445,394.7889296224672,3,8,1
SMILES_2271,3.334530454443245,263.9468629406938,1,7,0
SMILES_2272,3.015731974010813,291.94603349578665,9,8,2
SMILES_2273,0.89991519425493,200.0871336313382,14,4,3
SMILES_2274,5.459935022742991,405.80357123492905,12,5,0
SMILES_2275,2.24496489292579,367.9524849670426,14,6,3
SMILES_2276,3.800439637224714,238.2689018085908,18,4,1
SMILES_2277,0.8181578921329133,174.93902314818666,17,0,3
SMILES_2278,2.7142122155699444,141.45195148035702,12,8,0
SMILES_2279,3.437061684357875,418.3816804565041,19,1,1
SMILES_2280,3.4906128270799615,314.44477547466727,19,6,2
SMILES_2281,3.2319728148549376,325.7981443599301,0,7,3
SMILES_2282,3.741783738073159,201.24616489651712,15,7,1
SMILES_2283,1.3042193159505584,124.37962760347126,7,0,1
SMILES_2284,3.2960589081594907,415.51362896539587,5,9,2
SMILES_2285,3.1706365252204165,305.04468443966766,2,6,2
SMILES_2286,3.3475090262925913,408.8681592069144,19,8,0
SMILES_2287,3.1085178259787725,253.6880248181323,15,2,1
SMILES_2288,1.0901808391299035,271.581858835577,1,7,1
SMILES_2289,1.0233003718365394,385.5957811944759,1,7,0
SMILES_2290,-0.32140227882682715,387.88176955806296,14,8,3
SMILES_2291,4.226301764767946,395.7078747223145,9,7,1
SMILES_2292,4.241486264602798,264.57584962767646,0,4,1
SMILES_2293,4.26532543683318,373.74566851810414,19,4,3
SMILES_2294,3.4601849436921777,433.09193585720624,14,2,2
SMILES_2295,-0.1996788265771663,287.4273585982159,0,5,2
SMILES_2296,1.459934262322101,238.38139634711357,15,9,2
SMILES_2297,3.255623126389668,461.1297123980119,17,2,0
SMILES_2298,3.2032770041876932,221.46651197384315,4,1,3
SMILES_2299,2.665877680271968,375.5371796537372,4,6,2
SMILES_2300,3.55337580436237,292.98932273761665,9,9,0
SMILES_2301,3.017477561527868,79.01212602185281,11,2,3
SMILES_2302,3.1811556983270424,435.4312880974296,9,3,2
SMILES_2303,2.041402000751976,-30.94243554568415,1,9,1
SMILES_2304,4.473016479182386,61.90463198908694,0,7,1
SMILES_2305,2.353842586979424,363.2796095376806,15,0,2
SMILES_2306,1.0040263754690604,363.2485438413738,17,8,2
SMILES_2307,1.843501480771907,223.4904170546957,6,5,0
SMILES_2308,2.47730071295703,317.7386508363894,3,1,1
SMILES_2309,4.49100418255327,-3.7716054933605214,9,2,3
SMILES_2310,2.9365980023478104,384.83705573647194,9,4,2
SMILES_2311,2.7207776715515264,329.9670584464317,10,5,3
SMILES_2312,1.127004862856059,294.52285759994453,2,8,2
SMILES_2313,4.178223884744364,302.50097785653264,13,1,1
SMILES_2314,2.0220717689649215,359.19050114316383,12,4,2
SMILES_2315,2.849958211587996,296.53181718025667,18,6,3
SMILES_2316,5.220274615322797,75.1133396722536,9,6,1
SMILES_2317,3.7631449965739567,563.5598681427027,14,3,2
SMILES_2318,0.5576189284272385,444.09609833141417,7,2,1
SMILES_2319,0.34573464547129173,145.80664056542062,16,7,0
SMILES_2320,2.903534324821131,258.5835323428091,5,1,3
SMILES_2321,1.1808890776877925,271.6758971812751,6,4,2
SMILES_2322,3.9728201214494967,429.46194798107564,13,9,2
SMILES_2323,3.063394597447469,40.88772776162786,7,4,2
SMILES_2324,3.2480771535357946,240.1190082684253,11,0,3
SMILES_2325,1.9398852275364704,88.72362679949956,17,6,0
SMILES_2326,5.6120754829300585,265.7885381005994,13,3,3
SMILES_2327,7.263890592015689,243.29989282981148,0,9,2
SMILES_2328,2.582122914364928,309.5632880859255,3,1,3
SMILES_2329,3.5295588726225016,227.415072118898,16,7,2
SMILES_2330,3.146126014596469,209.8771930331371,17,3,3
SMILES_2331,2.6104697048383962,374.3588030115777,18,0,1
SMILES_2332,1.751894298400805,354.56072891310964,3,7,3
SMILES_2333,1.3725480187792842,366.16780113338905,5,6,2
SMILES_2334,1.2966041017117136,278.77198914109886,7,2,2
SMILES_2335,3.607860038323718,231.39137013297724,14,2,3
SMILES_2336,2.220488282694547,285.7377021575075,19,6,3
SMILES_2337,-0.8674392752107953,360.13944840821426,0,1,1
SMILES_2338,3.6672873308974836,38.786435883378196,4,4,0
SMILES_2339,2.9426080763037663,347.29343164450296,15,6,0
SMILES_2340,5.020009502101719,337.09658248017575,5,5,1
SMILES_2341,3.559683595636514,307.4581087302872,9,9,0
SMILES_2342,0.7819896055345541,282.082389375399,9,6,0
SMILES_2343,-0.3445149610949716,-7.9343263118896346,4,1,2
SMILES_2344,1.9207914234930938,247.2176084279513,7,6,2
SMILES_2345,2.062338868959521,514.7326453292848,0,1,2
SMILES_2346,4.41473880150025,301.5481554681967,4,6,3
SMILES_2347,2.98669360156564,263.12521935903385,0,7,3
SMILES_2348,4.700532747147763,302.02874347081354,6,9,0
SMILES_2349,1.0127504164460484,342.57274423536103,14,7,3
SMILES_2350,4.447896576570672,379.0584293627357,13,4,2
SMILES_2351,4.081483730146379,272.534380421047,8,6,3
SMILES_2352,-0.02735116714679453,350.99035228724205,7,7,0
SMILES_2353,4.9839267618911585,501.19809633136316,7,3,2
SMILES_2354,3.140187737649529,420.75009593192584,2,1,0
SMILES_2355,3.5880667558027586,580.8360259028375,19,6,3
SMILES_2356,1.702655831357366,221.18755699779405,3,0,1
SMILES_2357,4.912870519382959,501.14274090024185,16,1,1
SMILES_2358,1.2212215061416951,205.11916320928862,5,9,2
SMILES_2359,4.248138027560919,342.42793760885564,1,6,0
SMILES_2360,4.230911213863007,387.8971835085719,8,9,1
SMILES_2361,1.5387488577416666,238.7067369714633,13,0,1
SMILES_2362,5.975060399133861,310.5557132969131,0,6,2
SMILES_2363,3.347292720326279,409.2553322942209,16,4,2
SMILES_2364,3.9808389154065362,214.76749220257105,10,2,0
SMILES_2365,0.7093188069963664,500.3260151457177,5,1,1
SMILES_2366,6.176595004512848,133.84840503271812,0,6,0
SMILES_2367,1.1631645896623652,532.7629731274061,18,8,0
SMILES_2368,4.537329649148895,420.15913617595106,15,8,2
SMILES_2369,1.5078424231024572,289.23293084066654,17,9,0
SMILES_2370,2.071516795728476,251.6798146515922,10,9,3
SMILES_2371,4.183131065828171,239.15660846507717,8,7,0
SMILES_2372,4.541329070512736,283.7045231691582,5,1,1
SMILES_2373,1.093073626328847,294.18049661414085,1,0,0
SMILES_2374,4.6357082535854905,450.6271495961498,7,7,3
SMILES_2375,4.567470742699791,536.2384920461501,15,1,3
SMILES_2376,1.5930698867326614,323.92559047848096,7,3,1
SMILES_2377,5.397971390386665,198.52458144127147,7,3,1
SMILES_2378,0.8147135576279428,234.51287512365673,13,1,0
SMILES_2379,2.062841125833577,278.02910584664585,0,3,3
SMILES_2380,3.7185039361379832,176.38534736438694,6,6,3
SMILES_2381,1.7196505729460903,158.52703174711456,1,5,0
SMILES_2382,3.3957286285190116,551.6552654847633,14,9,1
SMILES_2383,3.3616141182049426,336.3136231135505,17,5,3
SMILES_2384,2.719388595115919,200.02402395835838,3,3,0
SMILES_2385,4.24860080788584,397.99242844292553,17,1,1
SMILES_2386,2.6574588110135413,158.59846502317856,4,4,0
SMILES_2387,3.3473116032207084,168.47855425547357,15,2,1
SMILES_2388,4.719707816231854,203.6349118722906,12,2,1
SMILES_2389,4.186029315038761,498.541593703804,8,3,3
SMILES_2390,4.179025936221313,269.65439210659514,4,4,2
SMILES_2391,1.2762305966748297,6.995161571701587,7,1,3
SMILES_2392,3.787188863251983,445.20791198107116,17,5,0
SMILES_2393,1.6822518135457427,263.2342363005171,2,5,1
SMILES_2394,1.0778775303329606,78.07103929459132,5,7,3
SMILES_2395,2.8924404805725477,261.9979814443908,10,1,1
SMILES_2396,1.643557220022615,362.5204675925884,13,7,3
SMILES_2397,4.185926578259966,348.4858999839563,18,7,0
SMILES_2398,4.221803189542986,515.8097974997783,6,3,0
SMILES_2399,0.14606064535283714,197.66785649160835,9,6,0
SMILES_2400,1.757546190634665,305.6064144317967,14,6,3
SMILES_2401,0.8103199921230018,216.0516865705894,5,0,2
SMILES_2402,2.306056085110664,114.93685269753325,19,0,0
SMILES_2403,3.6827635048032366,406.2632846767146,5,7,3
SMILES_2404,2.6365678527324174,355.5923482977024,15,0,2
SMILES_2405,2.1153611389992966,334.04141396386234,8,2,3
SMILES_2406,4.950264790219709,351.21482319103734,18,5,3
SMILES_2407,-0.4572857588944328,217.74325767738958,17,7,0
SMILES_2408,4.855307840277337,179.3165895218168,4,4,2
SMILES_2409,2.1835675602667717,304.51768466032325,15,4,3
SMILES_2410,2.8828364848308157,439.34536828939366,6,3,3
SMILES_2411,2.2089549934198374,492.96925625442566,18,3,3
SMILES_2412,5.314332158308678,395.45192481689196,4,6,3
SMILES_2413,1.1535322547921107,303.5009312121715,19,5,0
SMILES_2414,3.0176045545829036,332.3740715279923,10,7,3
SMILES_2415,3.791157977789995,301.3912631190446,17,5,2
SMILES_2416,0.5834958481722488,176.8867992360686,6,9,1
SMILES_2417,1.6201527443307695,302.95768538526517,17,6,2
SMILES_2418,2.7777321997526565,139.8207818893808,2,9,3
SMILES_2419,1.6700024479734379,285.11073286763525,4,9,3
SMILES_2420,1.776612343171275,496.3326132715583,12,4,2
SMILES_2421,2.4752060053853437,398.7431067340022,15,5,1
SMILES_2422,3.9743719974692597,189.22569789161642,11,0,0
SMILES_2423,2.4859233346827834,291.308511642926,6,2,1
SMILES_2424,4.61763929170942,199.87484258943144,12,7,1
SMILES_2425,1.5033633260109682,292.49834781873477,0,2,1
SMILES_2426,1.1221166092898212,424.9329379829476,14,0,2
SMILES_2427,5.889518108581701,378.36095259718843,11,2,1
SMILES_2428,2.0130628085017332,598.0972896894403,16,3,0
SMILES_2429,1.033631989391761,443.0972883009086,19,7,3
SMILES_2430,0.38691908734225444,324.48004572932297,4,8,2
SMILES_2431,4.612655180713409,381.2579968959952,16,3,2
SMILES_2432,2.488043228009911,275.7068190979997,14,6,1
SMILES_2433,2.619435397400402,164.69949034962045,19,0,3
SMILES_2434,2.7611974326200404,456.6931893945025,18,8,3
SMILES_2435,4.5194143270046725,421.07897723179775,0,3,3
SMILES_2436,2.730705249036119,271.0734942487243,3,8,2
SMILES_2437,6.516080668248939,332.8722884317606,2,2,0
SMILES_2438,3.200640861081344,448.9127024861768,7,4,3
SMILES_2439,4.592677150437481,401.5621711447224,8,0,2
SMILES_2440,4.20785978685661,124.42784985003614,11,2,1
SMILES_2441,2.9453290196129434,329.2344025787789,4,4,3
SMILES_2442,2.119543520969305,279.8842169413963,8,5,1
SMILES_2443,3.4979458928498306,433.5600838966417,0,7,3
SMILES_2444,3.7651480968109095,423.72512865391934,10,0,1
SMILES_2445,2.141120927810209,458.2329393813654,6,2,2
SMILES_2446,3.2495082989259836,165.8526793535751,19,0,1
SMILES_2447,4.854307467389394,205.90661591325136,13,4,2
SMILES_2448,6.104921608604518,433.6898923362526,2,7,1
SMILES_2449,4.281553980524132,229.0025021589065,10,3,1
SMILES_2450,5.794139529570423,117.4280422902831,16,8,1
SMILES_2451,2.055938683190316,363.91157851368786,17,5,3
SMILES_2452,4.052823378088941,234.33378716808326,18,5,0
SMILES_2453,5.007779262871908,514.774892437008,17,4,0
SMILES_2454,1.6555000005420062,335.5421464786156,5,9,3
SMILES_2455,2.271614831932486,319.2311143969999,14,4,1
SMILES_2456,5.606857142752875,255.69073300610916,6,6,1
SMILES_2457,1.5373517163195902,490.90024007123657,4,7,3
SMILES_2458,0.9883049510164339,343.02653518677846,4,6,2
SMILES_2459,5.291972360459267,250.98005782125526,6,0,2
SMILES_2460,4.795144837470658,204.70995520734638,11,0,3
SMILES_2461,3.648180365975654,291.18323345229385,7,9,0
SMILES_2462,2.9314338680312586,182.68237954142333,17,5,2
SMILES_2463,2.342213241592527,423.4652930014733,17,2,3
SMILES_2464,3.4229233107135766,82.9989535170919,16,8,2
SMILES_2465,5.3697104361023245,283.2583166000315,10,6,3
SMILES_2466,3.357849189213114,373.2160254105521,14,1,2
SMILES_2467,6.250438900870448,341.0543304131589,19,2,2
SMILES_2468,1.6530870215396543,213.92604323811972,5,7,3
SMILES_2469,2.970478868507596,379.23104480478594,11,0,0
SMILES_2470,2.4404119985041266,193.6752733936911,6,4,0
SMILES_2471,1.372287685256501,297.3138412203828,7,9,2
SMILES_2472,2.7703744004855166,378.2209886376427,3,0,2
SMILES_2473,3.6259939524906595,355.5495335391736,2,8,0
SMILES_2474,3.786345269928045,218.99531862966384,2,6,3
SMILES_2475,6.255678268416834,443.6993419877236,9,4,1
SMILES_2476,3.69670120458534,310.40334857826406,14,5,2
SMILES_2477,4.7252052055194245,389.1594493126982,12,2,1
SMILES_2478,3.0991413694484637,483.4921208007897,18,2,2
SMILES_2479,5.517083400678893,434.10246585295283,7,6,0
SMILES_2480,6.597673928382104,434.41552875972525,17,6,3
SMILES_2481,3.7966276964639247,323.1215915819367,4,6,2
SMILES_2482,1.511011476822628,395.2722145092612,6,1,1
SMILES_2483,2.1767924658342475,325.63158894771794,4,1,0
SMILES_2484,3.422901454807743,154.88106386659038,18,4,2
SMILES_2485,3.6847470528759687,336.3292551006051,16,3,3
SMILES_2486,4.0476377015765586,330.7633180486159,18,6,2
SMILES_2487,3.690296521845062,370.0475233826183,3,2,3
SMILES_2488,3.010477374383908,284.6403629743926,6,4,3
SMILES_2489,2.0457023381968074,208.62533318833792,5,1,0
SMILES_2490,3.601707391896344,378.78072998102726,13,0,2
SMILES_2491,5.782481036220985,142.40732552973023,18,8,3
SMILES_2492,4.529892908141632,475.0582963027763,19,3,0
SMILES_2493,3.8020559244542973,272.2298326554009,10,7,2
SMILES_2494,4.544350385734127,329.4633806467402,6,6,3
SMILES_2495,2.443403956648721,367.0269783937886,2,0,0
SMILES_2496,2.2376022808750196,370.8825653813029,19,9,2
SMILES_2497,1.8783223434510272,130.9218840057918,16,6,3
SMILES_2498,2.812070065845843,398.89038966531166,10,1,0
SMILES_2499,2.3669911549363793,336.3784594051528,14,2,0
SMILES_2500,4.812412110978209,223.76863385296693,6,0,2
SMILES_2501,2.287014873476717,210.03996588649034,14,6,0
SMILES_2502,1.7959174256626254,259.91363015317853,16,2,2
SMILES_2503,5.913865768245947,144.15099760674102,10,5,2
SMILES_2504,2.3229371533779846,506.6720869184431,11,6,3
SMILES_2505,3.2302926858755265,478.3381590172013,12,2,2
SMILES_2506,3.6769842371151173,354.20402411711274,10,1,0
SMILES_2507,1.2949603216187773,273.1921900389491,10,8,2
SMILES_2508,4.8532256542546035,276.34704144751254,8,8,3
SMILES_2509,3.955678560616841,390.9678847408762,10,6,0
SMILES_2510,5.337576017821172,510.93922794023405,3,4,3
SMILES_2511,1.9811670941728496,231.55239124839082,1,3,1
SMILES_2512,3.1486886887142402,165.8896748852011,3,3,3
SMILES_2513,3.059033632491293,485.7168928314325,13,0,1
SMILES_2514,3.395832741525033,85.54336948986582,4,3,1
SMILES_2515,0.8180778771342585,178.97630300968245,16,6,2
SMILES_2516,3.1662545680383336,270.3770528986977,11,4,0
SMILES_2517,0.8603041328643822,112.74798386339634,5,8,2
SMILES_2518,3.537501106795382,433.45788753679176,11,3,0
SMILES_2519,-0.1929736867777796,402.828632460612,14,2,3
SMILES_2520,0.22261974856412015,231.02481273416194,18,5,1
SMILES_2521,4.227823074659997,453.5536943013297,9,3,1
SMILES_2522,2.179742317207826,473.91509140845915,1,1,1
SMILES_2523,1.5182128895516387,286.4195222051924,11,4,3
SMILES_2524,4.906268431613322,245.9198186918391,11,3,3
SMILES_2525,3.4914393259926224,571.1522433290974,6,4,2
SMILES_2526,4.308135293300675,386.5394186500986,0,8,2
SMILES_2527,2.7506368915187545,330.7589583562624,17,3,0
SMILES_2528,7.019443040850004,463.6255135967535,2,5,0
SMILES_2529,2.0932292091603073,336.2316762003626,19,3,1
SMILES_2530,5.616743324039832,239.3255296896974,4,0,3
SMILES_2531,2.9079509398501306,309.6191712585064,19,1,3
SMILES_2532,0.518234407630881,424.6385144783682,14,5,2
SMILES_2533,3.724273118622163,60.93773203809437,9,7,2
SMILES_2534,3.4721438421827457,265.4363112672935,18,8,0
SMILES_2535,1.4230172786411552,465.9668878297926,0,3,0
SMILES_2536,1.616671084297928,238.57579186877788,6,5,2
SMILES_2537,2.962953535372512,485.53302725176917,17,2,2
SMILES_2538,3.5246217228719723,469.76925832317755,1,8,3
SMILES_2539,-0.7059949243191013,292.13650614132587,18,7,0
SMILES_2540,4.5796821787857045,231.77528341331993,9,0,2
SMILES_2541,2.258253039277534,265.5169351020439,14,1,2
SMILES_2542,1.0023787734027356,619.7537390401721,9,9,1
SMILES_2543,4.411599827177896,524.9309336319892,9,8,2
SMILES_2544,2.9645730308723155,315.0469166168086,11,9,2
SMILES_2545,4.824248665173381,227.02157380555087,7,2,3
SMILES_2546,3.656928394469633,314.04492426975156,13,2,2
SMILES_2547,2.997728245577931,329.25923119401176,1,9,0
SMILES_2548,2.7709050825297656,150.79695148687753,16,8,1
SMILES_2549,3.7240691408342066,309.6049523058312,5,2,3
SMILES_2550,2.3797031117860046,458.68851897740757,7,9,0
SMILES_2551,1.7211411168802506,84.07719825402322,0,4,1
SMILES_2552,3.9148636839819657,399.1900758164698,2,5,1
SMILES_2553,2.7832682378333558,464.9757564065736,14,2,2
SMILES_2554,3.050351472103509,232.7331185886758,16,9,1
SMILES_2555,4.634069754231912,503.3010909829268,6,7,1
SMILES_2556,2.8291850883963887,217.15955250619857,13,1,2
SMILES_2557,3.022550888312686,352.92991942324846,2,5,3
SMILES_2558,2.100525732823602,263.18727784036435,17,1,2
SMILES_2559,3.646109900972776,263.1604371404876,4,8,3
SMILES_2560,3.524741869020132,225.92411162903454,19,5,1
SMILES_2561,4.351162697685837,383.82905770344234,14,8,0
SMILES_2562,2.131306744489686,401.8566549277739,5,3,3
SMILES_2563,2.3132745456147212,292.26933605073737,2,2,3
SMILES_2564,4.188206098718204,136.8038143593271,17,1,3
SMILES_2565,3.378319505044295,348.38041999612676,19,7,3
SMILES_2566,1.640672810710958,350.64172312928326,2,3,1
SMILES_2567,4.959831101601751,273.9941986336287,7,1,0
SMILES_2568,0.4523241473996237,524.0677544616971,18,8,3
SMILES_2569,4.176427129895628,112.32848821192152,17,7,0
SMILES_2570,1.102181946002705,33.92595476957183,14,4,1
SMILES_2571,5.828682774728291,212.2998120362795,13,7,3
SMILES_2572,0.683100409641565,385.2509440909739,15,4,0
SMILES_2573,4.728375977809122,173.2986435079391,2,6,3
SMILES_2574,2.8775484599831342,182.28348977687097,14,4,3
SMILES_2575,2.450096145241884,414.1225603413786,18,4,1
SMILES_2576,3.278094984701642,355.50575073573,7,3,3
SMILES_2577,3.9478505087367193,345.247309155408,1,4,0
SMILES_2578,1.6433992465036957,393.7714703358634,16,6,0
SMILES_2579,1.7763184122471418,248.9768456072539,11,2,1
SMILES_2580,3.9744072976693285,254.52191111301704,18,3,2
SMILES_2581,0.4389855695256002,397.173512707371,10,7,2
SMILES_2582,2.123656360211872,138.61358630625605,17,5,1
SMILES_2583,7.561030431239161,42.87361843217443,12,7,1
SMILES_2584,1.5479805531160786,248.00589916465748,13,1,2
SMILES_2585,4.721704187639629,411.704794687883,11,8,2
SMILES_2586,2.121073846929282,330.6671638784164,14,6,0
SMILES_2587,3.763567717195716,402.87498049476187,7,4,0
SMILES_2588,3.981533535894326,58.04468274922012,1,6,0
SMILES_2589,4.693435102774421,337.85961699881904,7,1,2
SMILES_2590,2.6996192597808366,378.4637405570854,4,3,1
SMILES_2591,5.983326958132279,137.90430928671782,1,6,3
SMILES_2592,2.1159951531222294,403.4469108655854,9,1,0
SMILES_2593,3.35133062039934,286.61773241930484,9,7,3
SMILES_2594,3.3679153983264114,668.5604041927202,3,9,1
SMILES_2595,1.317047820075877,38.73167173239173,3,9,2
SMILES_2596,2.571191617531319,464.29372412097007,7,4,0
SMILES_2597,3.242270248857611,252.70102841687114,5,4,2
SMILES_2598,2.3518184353058706,105.94179426719477,14,7,1
SMILES_2599,6.661385948184802,236.76538277220095,17,0,0
SMILES_2600,1.742064489600704,333.2975089604959,7,5,1
SMILES_2601,4.769136702210641,424.4960003478052,19,1,1
SMILES_2602,4.28468971972318,506.6357145758611,6,0,0
SMILES_2603,2.979206798243593,470.62717064452113,19,6,3
SMILES_2604,1.70218641922163,184.15415751546067,16,3,0
SMILES_2605,1.8476170194123454,435.619763071934,18,0,2
SMILES_2606,2.223049051175235,346.95419485450486,1,9,3
SMILES_2607,0.32138807708060546,221.44763748852145,11,5,0
SMILES_2608,1.494801861301064,274.5707287827023,18,9,0
SMILES_2609,0.7762852269545362,214.81888086663312,4,5,0
SMILES_2610,5.018812504766575,304.4510810323747,11,2,0
SMILES_2611,3.927693588582328,212.44105412470554,16,5,0
SMILES_2612,4.178961148298191,176.6407112139073,4,9,2
SMILES_2613,3.8832479273129215,357.49429533393266,1,8,1
SMILES_2614,3.250451435001245,375.44766579115645,3,5,2
SMILES_2615,5.191020498193706,277.4883599890066,5,0,1
SMILES_2616,2.083856016402394,464.1181564723167,8,9,0
SMILES_2617,3.1600044830505674,268.74832962058645,9,5,2
SMILES_2618,4.1205882417361845,263.6670545849354,10,7,1
SMILES_2619,1.0181861522158064,379.25867788148366,1,6,1
SMILES_2620,7.644883344213824,284.1089298067996,8,7,0
SMILES_2621,3.042848644166379,310.1757274831372,19,7,0
SMILES_2622,3.2129841758633892,-2.452616474287801,16,8,3
SMILES_2623,4.885317047512383,302.004886168557,8,2,3
SMILES_2624,4.372432999515336,80.73648750344879,7,6,1
SMILES_2625,3.0571170290946887,153.48593148013552,4,5,3
SMILES_2626,3.1951941571470632,139.7612953493394,4,1,2
SMILES_2627,0.7437772035780316,174.89002157594086,5,4,1
SMILES_2628,2.1653013332250355,234.13753684412964,15,2,2
SMILES_2629,3.7758153242384402,241.62088613454176,0,4,3
SMILES_2630,3.66583925856433,379.71302451085506,8,8,2
SMILES_2631,4.831748625006131,326.68653769616367,6,7,1
SMILES_2632,2.8192484126650132,71.87106854184171,10,8,2
SMILES_2633,0.9190702298537006,309.99535650561694,14,8,1
SMILES_2634,4.585095646163517,338.19062959001127,4,7,3
SMILES_2635,5.154134019273024,260.572018049645,18,7,1
SMILES_2636,4.347366859284344,292.6936827711957,5,5,3
SMILES_2637,2.754549493713763,322.8372150476468,13,5,0
SMILES_2638,4.566579077814868,391.7519517162696,19,5,3
SMILES_2639,8.14336571701232,111.01440150447185,13,9,1
SMILES_2640,3.1727284716607134,270.68195536324214,10,5,1
SMILES_2641,1.0323949616323125,481.00033176692745,3,8,0
SMILES_2642,2.120572425671772,469.99935699575474,9,9,0
SMILES_2643,3.9382140004560764,402.1124313330936,1,0,3
SMILES_2644,0.5927935336529059,364.41896207468113,3,9,2
SMILES_2645,3.254104612368104,498.5561698082506,19,5,2
SMILES_2646,3.570504975473824,530.1417601927999,9,7,0
SMILES_2647,5.302682609718978,284.5104014343777,0,0,3
SMILES_2648,4.965292284081451,183.66810680540158,13,5,0
SMILES_2649,4.296877187627657,267.5649218850606,17,8,0
SMILES_2650,-0.24401851577179423,671.6034616526464,11,5,1
SMILES_2651,4.381579692071888,111.6772388729767,18,1,1
SMILES_2652,4.058270079090369,243.53530325646992,11,0,1
SMILES_2653,3.3839165656175196,130.47706170088424,4,3,0
SMILES_2654,0.4046668107817717,314.9716635452862,3,5,3
SMILES_2655,1.8348391362194094,155.6770765326159,12,9,2
SMILES_2656,1.2497658456989007,286.94987725996583,17,9,2
SMILES_2657,-0.022512659260635948,65.98858079774891,11,8,1
SMILES_2658,2.995627272877808,374.11447981015806,15,4,3
SMILES_2659,1.8032668178358302,446.68143077615696,5,6,1
SMILES_2660,6.937958370403368,253.92676535238493,6,5,3
SMILES_2661,2.7468420908431357,283.78439915091576,8,5,3
SMILES_2662,4.94062973379894,280.3911323122425,9,8,3
SMILES_2663,0.6463514629601631,321.70928102700304,4,4,0
SMILES_2664,2.2048656209926953,295.4196495640286,3,1,3
SMILES_2665,3.145346814051472,392.17403429168326,10,7,0
SMILES_2666,1.6377690770884943,447.9646960141135,18,2,2
SMILES_2667,2.3666989727928835,202.31145330093804,6,8,2
SMILES_2668,2.673073640634692,262.8805808670844,12,4,0
SMILES_2669,2.649138021832658,408.1943338709694,12,0,2
SMILES_2670,5.7826778595530195,129.39971423291612,17,3,2
SMILES_2671,3.5673394281472652,63.51344617853161,8,8,1
SMILES_2672,3.719265844411955,327.15791434781744,12,0,0
SMILES_2673,3.8094821615176055,359.5615693284591,12,7,0
SMILES_2674,3.918939566005669,213.32397744556891,4,7,0
SMILES_2675,2.875669524187702,230.56187350554538,11,8,1
SMILES_2676,2.5188804427817306,208.77692139109215,0,8,0
SMILES_2677,3.2502240892774164,195.96897127866788,17,5,2
SMILES_2678,4.735205923370209,383.219498472552,16,4,3
SMILES_2679,4.6893572826545755,158.34018156028336,9,6,1
SMILES_2680,2.639402286467383,268.13725662799817,8,8,1
