smiles,clearance_hepatocyte_az,MW,LogP,NumRings
O=C(Nc1cnccn1)c1cccc(CN2C(=O)N(Cc3cccc(C(=O)Nc4cnccn4)c3)[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@H]2Cc2ccccc2)c1,3.8431015599617244,748.8440000000004,5.153400000000007,7
O=C(CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21)NCCCCCC(=O)N[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)[C@@H]3O)[C@@H]2O)[C@@H]1O,1.8457740575342934,1167.1970000000013,-10.398300000000036,7
CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,2.3702437414678603,1449.2710000000004,0.10620000000000512,12
COC(=O)c1ccc2oc(C(=O)C(Cc3ccccc3)NC(=O)Cn3c(-c4cccc(OC)c4)ncc(N)c3=O)nc2c1,-1.7820071777853768,581.585,3.039300000000001,5
CC(C)COC(=O)N[C@H](C(=O)N1C[C@H](C2CCCCC2)CC1C(=O)N[C@@H](CC(F)F)C(=O)NCCc1c(F)cc(C(=O)NS(C)(=O)=O)cc1F)C(C)C,3.828641396489095,777.8790000000002,3.6571000000000033,3
CNC(=O)CN(C)S(=O)(=O)c1cc(CCN2CCC(c3nc(COCC(F)(F)F)c(-c4ccccc4)o3)CC2)ccc1OC,3.10727404831106,638.7090000000002,4.217700000000003,4
CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(NC(=O)OCc3cc(C)c(OC(=O)C(C)NC(=O)COCCO)c(C)c3)C(O)C(C)O2)Oc2ccc(cc2Cl)[C@H]1O,1.0892351268555127,1800.6260000000002,1.1097400000000017,13
O=C1NCc2c(-c3ccc(F)cc3Cl)cc(C3CCN(CC4CCC4)CC3)cc2N1c1c(Cl)cccc1Cl,3.186352633162641,572.9390000000004,8.793700000000001,6
Cc1nc(CN2CCC(COCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)(c3ccccc3)CC2)cs1,3.091042453358316,528.5620000000001,7.239720000000006,4
O=C(O)[C@H](Cc1ccc2nc(-c3c(Cl)cccc3Cl)oc2c1)NC(=O)[C@@H]1CCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1,3.6635616461296463,643.3320000000002,5.683500000000003,5
CCNC(=O)[C@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)N(C)C(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1,2.8273136219290276,1223.4480000000005,-1.0959000000000076,6
COc1ccc(Cl)cc1[C@]1(F)C(=O)Nc2cc(C(F)(F)F)ccc21,3.9415818076696905,359.706,4.532600000000002,3
Cc1[nH]c2ccc(O)cc2c1CCN,1.589235205116581,190.24599999999992,1.68312,2
COc1ccc(CCN2CCC(c3nc(COCC(F)(F)F)c(-c4ccc(F)cc4)o3)CC2)cc1S(N)(=O)=O,-0.12809170269620496,571.5930000000001,4.637700000000002,4
NC(=O)NCC1(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cn2)CC(c2ccc(Cl)c(N)c2)=NO1,1.9694871570117822,543.9930000000003,1.8018000000000012,4
CC(C)NCC(O)COc1cccc2ccccc12,3.5263605246161616,259.34900000000005,2.5775000000000006,2
COc1ccc([C@H](CC(=O)O)N2CCN(CCCc3ccc4c(n3)N[C@@H](C)CC4)C2=O)cn1,1.252762968495368,453.5430000000002,3.118000000000002,4
CS(=O)(=O)Nc1ccccc1CCC(SCCC(=O)[O-])c1cccc(OCc2ccc3ccc(Cl)cc3n2)c1.[Na+],4.875197323201151,607.1290000000002,2.3898,4
Cc1onc(NS(=O)(=O)c2ccccc2-c2ccc(-c3ncco3)cc2N(C)C(=O)CC(C)(C)C)c1C,1.3398253632902561,522.6270000000004,5.813240000000005,4
CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)CN(C)C(C)=O,3.1780538303479458,1211.4370000000001,-1.238400000000009,5
CC[C@H](CO)Nc1nc(SCc2ccccc2)nc2nc(N)sc12,2.7403194616709956,361.4960000000001,3.143600000000001,3
O=c1c2c(oc(O)c1[C@H](c1cccc(NS(=O)(=O)c3cccc4cccnc34)c1)C1CC1)CCCCCC2,1.0413362208483796,530.6460000000003,5.895300000000005,6
O=C(N[C@H]1c2ccccc2OC[C@H]1O)[C@H](Cc1cccnc1)C[C@H](O)CN1CCN(Cc2ccn(-c3cccc(Cl)c3)c2)C[C@H]1C(=O)NCC(F)(F)F,5.726847747587197,755.2380000000002,3.911100000000002,6
C[C@@H]1CN(C(=O)N2Cc3c(C(=O)OC(C)(C)C)ncn3-c3ccc(Cl)cc32)C[C@H](C)N1C,3.8104331496665127,459.9780000000002,3.945400000000004,4
CCCC(=O)O.C[C@@H]1CN(C(=O)N2Cc3c(C(=O)OC(C)(C)C)ncn3-c3ccc(Cl)cc32)C[C@H](C)N1,3.2256528091472245,534.0570000000002,4.474300000000004,4
CC(C)OC(=O)[C@@H]1CN(Cc2ccc(-c3ccccc3S(N)(=O)=O)cc2)C[C@H]1c1cccc(C(=N)N)c1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,3.506457892319648,748.6990000000006,4.718870000000003,4
O=c1c2c(oc(O)c1C(c1cccc(NS(=O)(=O)c3ccc(F)cc3)c1)C1CC1)CCCCCC2,0.4098434157871196,497.5880000000004,5.486200000000005,5
Cc1cc(=O)n(-c2ccccc2)n1C,1.589235205116581,188.23000000000002,1.4844199999999999,2
Cc1cc(C(=O)Nc2ccc(-c3ccccc3CN(C)C)cc2F)n(-c2ccc3cc(Cl)ccc3c2)n1,3.5751506887855933,513.0160000000002,7.107320000000005,5
O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(CCCc3ccccc3)CC2)[C@@H](c2cccc(F)c2)C1,3.4657359027997265,506.7060000000003,6.219400000000007,5
CCC(CSC(CCc1ccccc1-c1nn[nH]n1)c1cccc(OCc2ccc3ccc(Cl)cc3n2)c1)C(=O)[O-].[Na+],4.110873864173311,610.1150000000001,2.8345000000000002,5
O=C([O-])CCSC(CCc1ccccc1C(=O)N1CCCCC1)c1cccc(OCc2ccc3ccc(Cl)cc3n2)c1.[Na+],4.007333185232471,625.1660000000003,3.6444000000000036,5
CC(=O)CCCC(=O)NC1N=C(c2ccccc2)c2ccccc2N(CC(=O)NCCc2cccc(Cl)c2)C1=O,1.0986122886681098,559.0660000000004,4.084500000000003,4
CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc2c(CC)noc12,2.8678989020441064,447.9840000000002,6.184400000000005,3
CN(C)C(=N)c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2cc3ccccc3cc2F)c(F)c1,2.6878474937846906,487.4320000000001,5.461770000000003,4
COC(=O)CC1(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)CC(c2cccc(C(=N)N)c2)=NO1.O=C(O)C(F)(F)F,1.252762968495368,649.6040000000004,2.98337,4
CCOC(=O)Nc1ccccc1CCC(SCC(CC)C(=O)[O-])c1cccc(CCc2ccc3ccc(Cl)cc3n2)c1.[Na+],2.174751721484161,627.1820000000002,4.429000000000004,4
O=c1c2c(oc(O)c1[C@H](c1cccc(NS(=O)(=O)c3ccc(F)cc3)c1)C1CC1)CCCCCC2,0.6507614640635074,497.5880000000004,5.486200000000005,5
CN1CCC(=O)N(CC(=O)NCc2cc3cc(C(=O)N4CCC(N5C(=O)OCc6ccccc65)CC4)ccc3o2)C1=O,3.295836866004329,573.6060000000004,3.094500000000002,6
C[C@H]1CC[C@H](C)N1CCCOc1ccc(-c2ccc(C(=O)N3CCOCC3)cc2)cc1,2.558097894878374,422.5690000000003,4.467700000000004,4
CCC(CC)N[C@@H](C)Cn1c(=O)c(-c2cccc(OC)c2F)c(C)n(Cc2c(F)cccc2F)c1=O,4.859812404361672,503.5650000000002,4.626320000000004,3
CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(C(C)(C)C)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,0.47000362924573563,616.8660000000003,7.324700000000009,5
CCC(CSC(CCc1ccccc1C(=O)O)c1cccc(OCc2ccc3ccc(Cl)cc3n2)c1)C(=O)[O-].[Na+],2.174751721484161,586.0850000000003,3.3526000000000025,4
Cn1cnc(S(=O)(=O)Nc2cccc([C@@H](c3c(O)c4c(oc3=O)CCCCCC4)C3CC3)c2)c1,1.5405164669676785,483.5900000000005,4.080600000000003,5
CCNC(=O)c1ccccc1CCC(SCC(CC)C(=O)[O-])c1cccc(OCc2ccc3ccc(Cl)cc3n2)c1.[Na+],4.663439094112067,613.1550000000002,3.4041000000000023,4
Cn1c(-c2ccc(Cl)cc2)c(CCC(=O)N2CCC(O)(Cc3ccccc3)CC2)c2cc(Cl)ccc21,3.4339872044851463,521.4880000000002,6.680900000000006,5
COc1cccc(-c2c(C)n(Cc3c(F)cccc3F)c(=O)n(C[C@@H](C)NCc3nccs3)c2=O)c1F,4.577798989191959,530.5720000000002,4.094420000000002,4
O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(CCS(=O)(=O)c3ccc(F)cc3)CC2)[C@@H](c2cccc(F)c2)C1,4.356708826689592,574.7340000000003,5.1996000000000056,5
COc1ccccc1-c1ccc(C[C@@H](NC(=O)[C@@]2(C)CCCO2)C(=O)O)cc1,2.833213344056216,383.4440000000002,3.0432000000000006,3
O=C(Cn1ccc2ccccc2c1=O)NCc1cc2cc(C(=O)N3CCC(N4C(=O)OCc5ccccc54)CC3)ccc2o1,2.0471722811110507,590.6360000000002,4.825500000000004,7
Cc1cc(C(=O)Nc2ccc(N3CCOCC3=O)cc2F)n(-c2cc3ccccc3cc2S(C)(=O)=O)n1,2.8213788864092133,522.5580000000001,3.492020000000002,5
COc1cccn(CC(=O)NCc2cc3cc(C(=O)N4CCC(N5C(=O)OCc6ccccc65)CC4)ccc3o2)c1=O,3.017740716262378,570.6020000000004,3.680900000000003,6
CC(=O)CCCC(=O)NC1N=C(c2ccccc2)c2ccccc2N(CC(=O)NCCc2ccc(Cl)c(Cl)c2)C1=O,1.3862943611198906,593.5110000000003,4.737900000000004,4
O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(CCCc3ccc(F)cc3)CC2)[C@@H](c2cccc(F)c2)C1,3.4657359027997265,524.6960000000003,6.358500000000007,5
Cc1noc(NS(=O)(=O)c2ccccc2-c2ccc(-c3ncco3)cc2CN(C)C(=O)CC(C)(C)C)c1C,2.5649493574615367,536.6540000000003,5.808840000000005,4
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCn1ccnn1,2.12022353540007,459.2790000000002,3.954100000000003,4
O=C(c1ccc2oc(CN3CCC[C@@H](n4cc(C(F)(F)F)ccc4=O)C3)cc2c1)N1CCC(N2C(=O)OCc3ccccc32)CC1,3.332204510175204,634.655,6.211800000000006,7
CS(=O)(=O)N1CCN(Cc2cc3cc(C(=O)N4CCC(N5C(=O)OCc6ccccc65)CC4)ccc3o2)CC1,1.9459101490553132,552.6530000000002,3.2714000000000016,6
O=C(Cn1c(Cl)cnc(NCC(F)(F)c2cccc[n+]2[O-])c1=O)NCc1ccccc1F,2.9444389791664403,467.83500000000015,2.1895,3
O=C(Cn1cc(C(F)(F)F)ccc1=O)NCc1cc2cc(C(=O)N3CCC(N4C(=O)OCc5cc(F)ccc54)CC3)ccc2o1,2.833213344056216,626.5630000000002,4.830200000000005,6
O=C(O)C[C@H](NC(=O)CN1CC[C@H](CCc2ccc3c(n2)NCCC3)C1=O)c1cccc(F)c1,2.70805020110221,468.5290000000002,2.6921,4
CNC(=O)[C@H](NC(=O)C(CCc1ccccc1)CP(=O)(O)Cc1ccc(Cc2ccccc2)cc1)C(C)(C)C,2.4849066497880004,548.6640000000002,5.573700000000006,3
CCOc1ccn(CC(=O)NCc2cc3cc(C(=O)N4CCC(N5C(=O)OCc6ccccc65)CC4)ccc3o2)c(=O)n1,3.020127355638707,585.6170000000003,3.466000000000002,6
CC(=O)CCCC(=O)NC1N=C(c2ccccc2)c2ccccc2N(CC(=O)N[C@@H](Cc2ccc(Cl)c(Cl)c2)C(N)=O)C1=O,4.127134385045092,636.5360000000002,3.591800000000002,4
CCCN(CCC)C1CCc2cccc(OS(=O)(=O)C(F)(F)F)c2C1,4.04305126783455,379.4440000000001,3.894300000000003,2
CC(=O)NCC(=O)NCc1cc2cc(C(=O)N3CCC(N4C(=O)OCc5ccccc54)CC3)ccc2o1,2.8903717578961645,504.54300000000035,2.946500000000002,5
O=C(Cn1cc(C(F)(F)F)ccc1=O)NCc1cc2cc(C(=O)N3CCC(N4C(=O)OCc5ccccc54)CC3)cnc2o1,3.258096538021482,609.5610000000001,4.086100000000004,6
CC1(C)NC(=O)N(CC(=O)NCc2cc3cc(C(=O)N4CCC(N5C(=O)OCc6ccccc65)CC4)ccc3o2)C1=O,2.995732273553991,573.6060000000004,3.1408000000000014,6
CC(C)C[C@H](NC(=O)c1cc2cc(OCCN3CCOCC3)ccc2o1)C(=O)N[C@H]1CCCN(C(=O)Cc2cccc(-c3ccccn3)c2)CC1=O,3.681351187693145,709.8440000000002,4.269300000000004,6
O=C1N(Cc2cccc(CO)c2)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N1Cc1cccc(CO)c1,4.637927750226264,566.6980000000002,4.0534000000000034,5
Cn1ncc2c(=O)n(CC(=O)NCc3cc4cc(C(=O)N5CCC(N6C(=O)OCc7ccccc76)CC5)ccc4o3)cnc21,2.3978952727983707,595.6160000000003,2.9540000000000015,7
Cc1noc(NS(=O)(=O)c2ccccc2-c2ccc(-c3ncco3)cc2Cn2ccc(C(F)(F)F)n2)c1C,3.5263605246161616,543.5270000000002,5.677840000000003,5
CC(=O)N1CCN(Cc2cc3cc(C(=O)N4CCC(N5C(=O)OCc6ccccc65)CC4)ccc3o2)CC1,2.3978952727983707,516.5980000000003,3.8583000000000034,6
CC(C)C[C@H](NC(=O)c1cc2ccccc2o1)C(=O)N[C@H]1CCCN(S(=O)(=O)c2ccccn2)CC1=O,3.8958936234982624,526.6150000000004,2.5109000000000004,4
C[C@]1(C(=O)N[C@@H](Cc2ccc(-c3ccccc3OC3CC3)cc2)C(=O)O)CCCO1,2.6390573296152584,409.4820000000003,3.575800000000002,4
O=C(c1ccc2oc(-c3cncc(Cn4cc(C(F)(F)F)ccc4=O)c3)cc2c1)N1CCC(N2C(=O)OCc3ccccc32)CC1,1.9459101490553132,628.607,6.4850000000000065,7
C=C(Cl)CN1C[C@H](OCC23C[C@@H]4[C@H](C)CC[C@H]4C4(C=O)CC2C=C(C(C)C)[C@@]34C(=O)O)O[C@H](C)C1,2.5649493574615367,506.0830000000003,4.726900000000004,5
O=C(Cn1ccc(N2CCOCC2)nc1=O)NCc1cc2cc(C(=O)N3CCC(N4C(=O)OCc5ccccc54)CC3)ccc2o1,2.6155543084272934,626.6700000000002,2.903900000000002,7
O=C(Cn1cc(C(F)(F)F)ccc1=O)NCc1cc2cc(C(=O)N3CCC(N4C(=O)OCc5ccccc54)CC3)c(F)cc2o1,3.044522437723423,626.5630000000002,4.830200000000005,6
O=C(Cn1ccccc1=O)NCc1cc2cc(C(=O)N3CCC(N4C(=O)OCc5ccccc54)CC3)ccc2o1,3.5263605246161616,540.5760000000004,3.6723000000000017,6
O=C(Cn1cc(C(F)(F)F)ccc1=O)NCc1cc2cc(C(=O)N3CCC(N4C(=O)CCc5ccccc54)CC3)ccc2o1,2.5649493574615367,606.6010000000002,4.5137000000000045,6
CS(=O)(=O)Nc1cc2c(cc1Sc1ccc(F)cc1F)C(=O)CC2,-0.6931471805599453,369.41400000000016,3.6164000000000023,3
CC(C)C[C@@H](C=O)NC(=O)[C@@H](NS(=O)(=O)c1ccc(F)cc1)C(C)C,4.48863636973214,372.46200000000005,1.8583999999999996,1
O=C(O)[C@H](Cc1ccc(OC(=O)N2CCCC2)cc1)NC(=O)[C@@H]1CCCN1S(=O)(=O)c1ccccc1,5.170483995038151,515.5880000000002,2.2464000000000004,4
O=C(O)C[C@@H]1Cc2ccc(OCCCNc3ccccn3)cc2Cc2ccccc21,1.0986122886681098,402.4940000000001,4.667800000000004,4
O=C1NC(=O)c2c1c1c3cc(F)ccc3[nH]c1c1c2c2cc(F)ccc2n1C1OC(CO)C(O)C(O)C1O,1.2809338454620642,523.4480000000002,1.5632000000000001,7
O=C(Cn1c(Cl)cnc(NCC(F)(F)c2cccc[n+]2[O-])c1=O)NCc1ncccc1Cl,1.1085626195212777,485.27800000000013,2.0987999999999993,3
C[C@]1(C(=O)N[C@@H](Cc2ccc(-n3ccccc3=O)cc2)C(=O)O)CCCO1,4.189654742026425,370.4050000000002,1.5184999999999995,3
Cc1cc(C(=O)Nc2cccn([C@@H](Cc3ccc(F)c(F)c3)C(=O)N[C@H](/C=C/C(=O)OC(C)C)C[C@@H]3CCNC3=O)c2=O)no1,3.0921775276255854,625.6290000000002,2.9778200000000012,4
Cc1ncc(Cc2cn(CC(=O)N3CCN(c4ccc(Cl)cc4)CC3)c(SCc3ccc(F)cc3)nc2=O)cn1,1.5222612188617115,579.1010000000001,4.366120000000004,5
C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cn1)c1ccc2ccnc(N)c2c1,2.9496883350525844,477.52100000000024,3.8656000000000006,4
CCc1nc(C)c(C(=O)NC)n1Cc1ccc2oc(-c3ccccc3NS(=O)(=O)C(F)(F)F)c(Br)c2c1,3.7376696182833684,599.4290000000001,5.599020000000005,4
Cc1nc(C#Cc2cccnc2)cs1,3.332204510175204,200.266,2.24632,2
OCC/N=C(\S)c1cccnc1S,4.534425781462334,214.31500000000003,1.0389999999999997,1
Fc1cccc(CCN2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)c1,4.430816798843313,432.54700000000014,3.680600000000002,5
COc1ccc(N(C(=O)CN2C(=O)C(Cc3n[nH]c4ccccc34)C(=O)N(c3ccccc3)c3ccccc32)C(C)C)cc1,3.6375861597263857,587.6800000000002,5.8833000000000055,6
COc1ccccc1-c1ccc(C[C@H](NC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)C(=O)O)cc1,3.6635616461296463,577.4860000000003,4.634200000000003,4
O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(-c3ccc(F)c(F)c3)cs2)cc1,3.3775875160230218,592.6930000000002,5.816800000000004,5
CN1CCN=C1c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4cc(Cl)ccc4[nH]3)CC2)cc1,3.758871825933971,485.99700000000024,2.660000000000001,5
C[C@@]1(C(=O)N[C@@H](Cc2ccc(NC(=O)c3c(Cl)ccnc3Cl)cc2)C(=O)O)CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1,2.0149030205422647,674.3900000000001,5.302800000000004,4
CCCN(CCC)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](N)[C@H]1NC(C)=O,2.5257286443082556,327.3810000000001,-0.16569999999999752,1
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1,1.4350763336122419,363.4140000000002,1.6963,4
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)O)C[C@H]5/C=C\CCCCC[C@H](NC(=O)OC(C)(C)C)C(=O)N4C3)cc(-c3ccccc3)nc2c1,2.5649493574615367,698.8170000000002,5.631800000000005,6
Cc1cc(CCCOc2c(C)cc(-c3noc(C(F)(F)F)n3)cc2C)on1,2.551786178627545,381.35400000000004,4.680260000000004,3
CN(C)CCc1c[nH]c2ccc(-n3cnnc3)cc12,3.6109179126442243,255.32500000000002,1.8526999999999998,3
Nn1c2ccc(F)cc2c2c3c(c4c5cc(F)ccc5[nH]c4c21)C(=O)NC3=O,1.8082887711792655,376.3220000000001,3.3046000000000015,6
CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,4.1588830833596715,380.53900000000016,3.6590000000000016,3
O=C(Cn1c(Cl)cnc(NCC(F)(F)c2cccc[n+]2[O-])c1=O)NCc1ncccc1F,1.5912739418064292,468.82300000000015,1.5844999999999994,3
O=C(Nc1ccc(C[C@H](NC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)C(=O)O)cc1)c1c(Cl)cncc1Cl,3.6428355156125294,660.3629999999999,4.912700000000004,4
CS(=O)(=O)[O-].C[N+](C)(C)CCCC(=O)OCOc1ccc(Cl)cc1Cn1nc(-c2ccc(C(F)(F)F)cc2)oc1=O,3.131136910560194,624.0340000000003,3.7511000000000028,3
COc1ccc(C(=O)/C(Cc2cc(OC)c(OC)c(OC)c2)=C(\C(=O)[O-])c2ccc3nsnc3c2)cc1F.[Na+],1.6094379124341003,560.5350000000003,0.49790000000000023,4
C[C@H]1NCc2cncn2Cc2ccc(C#N)c(c2)Oc2ccc3cccc(c3c2)NC1=O,-0.05129329438755058,423.4760000000001,4.178780000000003,5
Cc1cc(-c2c(O)nc3cc(Cl)c(C(=O)Nc4ccncn4)cc3c2OCC[C@@H]2CCCC(C(F)(F)F)N2)cc(C)c1C,3.0726933146901194,614.0680000000002,7.0702600000000055,5
N#Cc1ccc2cc1Oc1ccc3cccc(c3c1)NC(=O)[C@@H](Cc1ccccc1)NCc1cncn1C2,0.8020015854720274,499.57400000000024,5.401580000000006,6
Cc1noc(NS(=O)(=O)c2ccccc2-c2ccc(-c3ncco3)cc2CN2CCC(C)(C)C2=O)c1C,3.332204510175204,520.6110000000004,5.172740000000005,5
CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1F,1.0647107369924282,495.5720000000002,6.442500000000005,4
O=C(O)C[C@H](NC(=O)CN1CC[C@H](CCc2ccc3c(n2)NCCC3)C1=O)c1cccnc1,3.7376696182833684,451.5270000000002,1.9479999999999988,4
CCCc1cc(Oc2ccc(F)cc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1,1.2809338454620642,495.5720000000003,6.442500000000005,4
CCCN(C)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]1NC(C)=O,2.8791984572980396,341.36800000000005,-1.4215299999999969,1
O=C(Cn1c(Cl)cnc(NCC(F)(F)c2ccccn2)c1=O)NCc1ncccc1F,0.7884573603642703,452.8240000000001,2.3461,3
CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1,0.8329091229351039,477.58200000000016,6.303400000000005,4
Cc1ccccc1CNC(=O)[C@H]1N(C(=O)[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cccc(O)c2C)CSC1(C)C,2.6858045921548905,575.7310000000002,3.7075400000000016,4
CC(C)(C)c1cnc(CSc2cnc(NC(=O)Cc3ccc(CNC(CO)CO)cc3)s2)o1,4.204692619390966,490.65100000000024,3.3449000000000018,3
O=C(/C=C/c1c[nH]c2ccccc12)NCCCCN1CCc2ccc(OS(=O)(=O)C(F)(F)F)cc2C1,3.295836866004329,521.5610000000001,4.364200000000004,4
CN1Cc2cc(C(=O)NCCNc3ccccn3)ccc2N[C@@H](CC(=O)O)C1=O,3.8865868402412675,397.4350000000002,1.1506999999999992,3
N#Cc1ccccc1-c1ccc(C[C@H](NC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)C(=O)O)cc1,3.044522437723423,572.4700000000003,4.4972800000000035,4
C[C@@H](N)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,3.8066624897703196,359.47000000000014,1.5395999999999987,3
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CSc4nnnn4C)C3)[C@H](C)[C@H]12,3.0823685802135374,440.5510000000002,-0.08039999999999958,4
C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1)c1ccc2ccnc(N)c2c1,3.159646192744497,476.53300000000024,4.470600000000001,4
C[C@H](Nc1cc(-c2c(-c3cccc(C(F)(F)F)c3)nc(C3CCNCC3)n2C)ccn1)c1ccccc1,4.143134726391533,505.58800000000025,6.808000000000006,5
CC1(C)OC(=O)Nc2ccc(-c3cccc(C#N)c3)cc21,3.5926438462331105,278.31100000000004,4.0224800000000025,3
COc1ccccc1-c1ccc(C[C@H](NC(=O)C2(c3cccnc3)CCCC2)C(=O)O)cc1,3.1780538303479458,444.53100000000023,4.381100000000003,4
COc1ccccc1-c1ccc(C[C@H](NC(=O)C2(c3ccc(O)nc3)CCCC2)C(=O)O)cc1,4.605170185988092,460.53000000000026,4.086700000000002,4
COc1ccccc1-c1ccc(C[C@H](NC(=O)C2(c3cnccc3C)CCCC2)C(=O)O)cc1,4.605170185988092,458.5580000000003,4.6895200000000035,4
O=C(N[C@@H](Cc1ccccc1)[C@@H](O)CC(C(=O)NO)C1CCC(F)(F)CC1)c1cnc2ccccc2n1,3.5670468605964327,512.5570000000002,3.6690000000000023,4
CN(C)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1,3.295836866004329,395.47,4.232400000000002,5
COc1ccccc1-c1ccc(C[C@H](NC(=O)C2(c3ccccc3)CCCC2)C(=O)O)cc1,3.068052935133617,443.54300000000023,4.986100000000003,4
Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCCCC3)cc2)cc1,2.302585092994046,463.5990000000004,5.929600000000006,5
CCCCc1nc(Cl)c(C(=O)O)n1Cc1ccc2oc(-c3ccccc3-c3nnn[nH]3)c(Br)c2c1,-0.2231435513142097,555.8200000000002,5.981400000000004,5
CS(=O)(=O)c1ccc(-c2ccsc2-c2ccc(F)cc2)cc1,3.9382753765722116,332.42100000000005,4.624700000000003,3
O=C(Cn1ccc(-c2ccccc2)nc1=O)NCc1cc2cc(C(=O)N3CCC(N4C(=O)OCc5ccccc54)CC3)ccc2o1,2.1972245773362196,617.6620000000001,4.734300000000005,7
C[C@H](Nc1nccc(-c2c(-c3cccc(C(F)(F)F)c3)nc(C3CCNCC3)n2C)n1)c1ccccc1,3.6454498961866,506.57600000000025,6.203000000000005,5
