smiles,pchembl_value,chembl_id,target_chembl_id,target_name,MW,LogP
C=CC[C@H](O)[C@H]1CCCC2=Cc3c(cnn3-c3ccc(F)cc3)C[C@@]21C,8.41,CHEMBL309243,CHEMBL2034,Glucocorticoid receptor,352.453,4.694
C=CCc1ccc(OCC(O)CN2CCC(CN3C(=O)c4cccc5cccc(c45)C3=O)CC2)c(OC)c1,5.48,CHEMBL1084274,CHEMBL210,Beta-2 adrenergic receptor,514.622,4.325
C=CCc1ccccc1OCC(O)CN1CCC(CN2C(=O)CCCC2=O)CC1,7.1,CHEMBL1085009,CHEMBL210,Beta-2 adrenergic receptor,400.519,2.406
C=CCc1ccccc1OCC(O)CN1CCC(CN2C(=O)c3cccc4cc(O)cc(c34)C2=O)CC1,6.87,CHEMBL1085014,CHEMBL210,Beta-2 adrenergic receptor,500.595,4.022
C=CCc1ccccc1OCC(O)CN1CCC(CN2C(=O)c3cccc4cc(OC)cc(c34)C2=O)CC1,7.11,CHEMBL1083366,CHEMBL210,Beta-2 adrenergic receptor,514.622,4.325
C=CCc1ccccc1OCC(O)CN1CCC(CN2C(=O)c3cccc4cccc(c34)C2=O)CC1,7.1,CHEMBL1086005,CHEMBL210,Beta-2 adrenergic receptor,484.596,4.316
C=CCc1ccccc1OCC(O)CN1CCC(CN2C(=O)c3ccccc3C2=O)CC1,7.3,CHEMBL1085016,CHEMBL210,Beta-2 adrenergic receptor,434.536,3.163
C=CCc1ccccc1OCC(O)CN1CCC(N2C(=O)c3cccc4cccc(c34)C2=O)CC1,7.4,CHEMBL1083364,CHEMBL210,Beta-2 adrenergic receptor,470.569,4.069
C=CCc1ccccc1OCC(O)CN1CCN(CCN2C(=O)c3cccc4cccc(c34)C2=O)CC1,6.82,CHEMBL1083672,CHEMBL210,Beta-2 adrenergic receptor,499.611,3.222
C=CCc1ccccc1OCC(O)CN1CCOCC1,8.15,CHEMBL1083667,CHEMBL210,Beta-2 adrenergic receptor,277.364,1.487
C=CCc1ccccc1OCC(O)CNC1CCN(C)CC1,8.62,CHEMBL1083669,CHEMBL210,Beta-2 adrenergic receptor,304.434,1.839
C=CCn1c(=O)c2nc(-c3ccc(OCC(=O)O)cc3)[nH]c2n(CC=C)c1=O,5.62,CHEMBL16724,CHEMBL251,Adenosine A2a receptor,382.376,1.389
C=CCn1cc2c(nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc23)n1,6.75,CHEMBL304726,CHEMBL251,Adenosine A2a receptor,430.428,3.573
C=CS(=O)(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.87,CHEMBL139095,CHEMBL203,EGFR,406.265,3.416
C=CS(=O)(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.71,CHEMBL136511,CHEMBL203,EGFR,405.277,4.021
C=CS(=O)(=O)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.37,CHEMBL336264,CHEMBL203,EGFR,391.25,3.448
C=C[S+]([O-])c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,7.404999999999999,CHEMBL345077,CHEMBL203,EGFR,375.251,3.782
CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,6.03,CHEMBL283682,CHEMBL203,EGFR,405.255,4.574
CC#C[C@@]1(O)CC[C@@]2(Cc3ccccc3)c3ccc(O)cc3CC[C@@H]2C1,7.98,CHEMBL78625,CHEMBL1871,Androgen receptor,346.47,4.373
CC#C[C@]1(O)CCC2C3CCC4=CC(=O)CC[C@]4(Cc4ccc(C)cc4)C3=CC[C@@]21C,8.525,CHEMBL78704,CHEMBL1871,Androgen receptor,414.589,5.724
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,8.4485,CHEMBL1276308,CHEMBL1871,Androgen receptor,429.604,5.407
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)CCCC4OC(C(=O)O)C(O)C(O)C4O)cc3)C[C@@]21C,7.02,CHEMBL78124,CHEMBL2034,Glucocorticoid receptor,633.782,3.492
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(OC[C@@H](O)C[C@@H](O)CC(=O)O)cc3)C[C@@]21C,6.789999999999999,CHEMBL183540,CHEMBL2034,Glucocorticoid receptor,548.676,4.306
CC(/C=C/C(=O)NO)=C\[C@@H](C)C(=O)c1ccc(N(C)C)cc1,7.861818181818182,CHEMBL99,CHEMBL325,Serotonin 5-HT2A receptor,302.374,2.579
CC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.45,CHEMBL136178,CHEMBL203,EGFR,411.259,4.22
CC(=O)CCCCC[C@H](NC(=O)C1CCCCN1C)C(=O)NCCc1c(-c2ccccc2)[nH]c2ccccc12,6.27,CHEMBL218129,CHEMBL325,Serotonin 5-HT2A receptor,530.713,5.002
CC(=O)CCCCC[C@H](NC(=O)C1CCCCN1C)C(=O)Nc1cccc(-c2ccccc2)c1,7.1,CHEMBL217314,CHEMBL325,Serotonin 5-HT2A receptor,463.622,4.801
CC(=O)CCCCC[C@H](NC(=O)C1CCCCN1C)C(=O)Nc1nc(-c2ccccc2)cs1,7.26,CHEMBL217651,CHEMBL325,Serotonin 5-HT2A receptor,470.639,4.257
CC(=O)CCCCC[C@H](NC(=O)C1CCCN(C)C1)C(=O)NCCc1c(-c2ccccc2)[nH]c2ccccc12,6.7,CHEMBL387224,CHEMBL325,Serotonin 5-HT2A receptor,530.713,4.86
CC(=O)CCCCC[C@H](NC(=O)C1CCN(C)C1)C(=O)NCCc1c(-c2ccccc2)[nH]c2ccccc12,6.66,CHEMBL387015,CHEMBL325,Serotonin 5-HT2A receptor,516.686,4.47
CC(=O)CCCCC[C@H](NC(=O)CN1CCCCC1)C(=O)NCCc1c(-c2ccccc2)[nH]c2ccccc12,6.72,CHEMBL217371,CHEMBL325,Serotonin 5-HT2A receptor,530.713,5.004
CC(=O)CCCCC[C@H](NC(=O)c1cncs1)C(=O)NCCc1c(-c2ccccc2)[nH]c2ccccc12,6.23,CHEMBL217035,CHEMBL325,Serotonin 5-HT2A receptor,516.667,5.288
CC(=O)CCCCC[C@H](NC(=O)c1cncs1)C(=O)Nc1cccc(-c2ccccc2)c1,7.26,CHEMBL217650,CHEMBL325,Serotonin 5-HT2A receptor,449.576,5.087
CC(=O)CCCCC[C@H](NC(=O)c1snnc1C)C(=O)NCCc1c(-c2ccccc2)[nH]c2ccccc12,6.32,CHEMBL425629,CHEMBL325,Serotonin 5-HT2A receptor,531.682,4.992
CC(=O)CCCCC[C@H](NC(=O)c1snnc1C)C(=O)Nc1cccc(Cl)c1,7.0,CHEMBL385238,CHEMBL325,Serotonin 5-HT2A receptor,422.938,3.777
CC(=O)CCCCC[C@H](NC(C)=O)C(=O)NCCc1c(-c2ccccc2)[nH]c2ccccc12,6.03,CHEMBL216336,CHEMBL325,Serotonin 5-HT2A receptor,447.579,4.538
CC(=O)CCCc1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)no1,4.24,CHEMBL286800,CHEMBL210,Beta-2 adrenergic receptor,549.653,3.71
CC(=O)C[C@]1(C(C)=O)CC[C@H]2C3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,8.105,CHEMBL292284,CHEMBL1871,Androgen receptor,384.56,5.319
CC(=O)N1CCN(C(=O)c2cc(Sc3cnc(Nc4cccc(Br)n4)s3)ccc2C)CC1,6.31,CHEMBL254050,CHEMBL301,CDK2,532.489,4.808
CC(=O)NCC(=O)N1CCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)CC1,6.26,CHEMBL245535,CHEMBL301,CDK2,426.908,2.817
CC(=O)NCCCCCc1csc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)n1,4.8,CHEMBL294849,CHEMBL210,Beta-2 adrenergic receptor,607.802,4.721
CC(=O)NCCCOc1cccc(Oc2ccc(CN(Cc3ccccc3)c3cccc(NS(C)(=O)=O)c3C)cc2)c1,7.41,CHEMBL181493,CHEMBL2034,Glucocorticoid receptor,587.742,6.271
CC(=O)NCCNc1[nH]c(-c2ccccc2)nc2nc(C)c(C)c1-2,7.426666666666667,CHEMBL81616,CHEMBL251,Adenosine A2a receptor,323.4,2.741
CC(=O)NCCNc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,6.9,CHEMBL312273,CHEMBL301,CDK2,352.369,3.088
CC(=O)NCCOc1cccc(Oc2ccc(CN(Cc3ccccc3)c3cccc(NS(C)(=O)=O)c3C)cc2)c1,8.54,CHEMBL185524,CHEMBL2034,Glucocorticoid receptor,573.715,5.881
CC(=O)NS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c32)cc1,7.12,CHEMBL1964243,CHEMBL301,CDK2,414.468,2.526
CC(=O)Nc1c(I)cc(CC2NCCc3cc(O)c(O)cc32)cc1I,8.06,CHEMBL122992,CHEMBL210,Beta-2 adrenergic receptor,564.161,3.695
CC(=O)Nc1cc(N)c(C#N)c(-c2ccccc2)n1,5.89,CHEMBL210032,CHEMBL301,CDK2,252.277,2.161
CC(=O)Nc1ccc(-c2cc(O)c3ccc(C)nc3n2)cc1,5.72,CHEMBL104998,CHEMBL251,Adenosine A2a receptor,293.326,3.269
CC(=O)Nc1ccc(-c2csc(-c3ccc(S(=O)(=O)Nc4ccc(CCNC[C@H](O)c5cccnc5)cc4)cc3)n2)cc1,5.68,CHEMBL291594,CHEMBL210,Beta-2 adrenergic receptor,613.765,5.497
CC(=O)Nc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,7.4,CHEMBL235842,CHEMBL325,Serotonin 5-HT2A receptor,351.431,4.208
CC(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1,6.05,CHEMBL235191,CHEMBL325,Serotonin 5-HT2A receptor,269.304,2.479
CC(=O)Nc1ccc(CC2NCCc3cc(O)c(O)cc32)cc1I,8.11,CHEMBL332964,CHEMBL210,Beta-2 adrenergic receptor,438.265,3.09
CC(=O)Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1,7.96,CHEMBL13102,CHEMBL210,Beta-2 adrenergic receptor,344.411,1.923
CC(=O)Nc1ccc(Cc2nc(-c3ccc(S(=O)(=O)Nc4ccc(CCNC[C@H](O)c5cccnc5)cc4)cc3)no2)cc1,5.3,CHEMBL289250,CHEMBL210,Beta-2 adrenergic receptor,612.712,4.347
CC(=O)Nc1ccc(OCc2nc(-c3ccc(S(=O)(=O)Nc4ccc(CCNC[C@H](O)c5cccnc5)cc4)cc3)no2)cc1,5.02,CHEMBL285704,CHEMBL210,Beta-2 adrenergic receptor,628.711,4.336
CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2)cc1,5.7,CHEMBL273428,CHEMBL210,Beta-2 adrenergic receptor,499.589,2.723
CC(=O)Nc1nc(-c2ccccc2)nc2nc(-c3ccccc3)cn12,5.5,CHEMBL147582,CHEMBL251,Adenosine A2a receptor,329.363,3.417
CC(=O)Nc1nc2ccccc2c2cn(-c3ccccc3)nc12,5.62,CHEMBL320741,CHEMBL251,Adenosine A2a receptor,302.337,3.532
CC(=O)Nc1nccc(-c2c(C)nc3ccccn23)n1,5.54,CHEMBL99842,CHEMBL301,CDK2,267.292,2.058
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,7.744999999999999,CHEMBL139835,CHEMBL1871,Androgen receptor,416.945,4.608
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,8.18,CHEMBL717,CHEMBL1871,Androgen receptor,386.532,4.655
CC(=O)Oc1ccc(-n2nc3c(=O)[nH]c4ccccc4n3c2=O)cc1,5.01,CHEMBL121793,CHEMBL251,Adenosine A2a receptor,336.307,1.252
CC(=O)Oc1ccc2c(c1)c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3cc(OC(C)=O)ccc3n1C)n2C,5.28,CHEMBL61119,CHEMBL203,EGFR,678.792,7.825
CC(=O)Oc1cccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4cccc(OC(C)=O)c4n3C)n(C)c12,5.0,CHEMBL291359,CHEMBL203,EGFR,678.792,7.825
CC(=O)Oc1cccc2c1c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3c(OC(C)=O)cccc3n1C)n2C,4.7,CHEMBL59812,CHEMBL203,EGFR,678.792,7.825
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,7.6495454545454535,CHEMBL103,CHEMBL1871,Androgen receptor,314.469,4.724
CC(=O)c1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccccc1,6.24,CHEMBL72537,CHEMBL2034,Glucocorticoid receptor,408.523,4.468
CC(=O)c1ccc(CSc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1,6.52,CHEMBL108698,CHEMBL217,Dopamine D2 receptor,406.938,6.233
CC(=O)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C(F)(F)C(F)(F)F)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1,7.27,CHEMBL146032,CHEMBL1871,Androgen receptor,508.527,6.717
CC(C(=O)Nc1ccccc1)(C(=O)Nc1ccccc1)c1ccc(C(=O)Nc2ccccc2N)cc1,6.7,CHEMBL248718,CHEMBL325,Serotonin 5-HT2A receptor,478.552,5.056
CC(C)(C)C(=O)N[C@@H](CCCCCS)C(=O)NC1CCCC1,5.84,CHEMBL235917,CHEMBL325,Serotonin 5-HT2A receptor,328.522,3.066
CC(C)(C)CCCc1ncc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)o1,6.0,CHEMBL39804,CHEMBL210,Beta-2 adrenergic receptor,562.736,5.772
CC(C)(C)NC(=O)N[C@@H](CCCCCS)C(=O)NC1CCCC1,6.34,CHEMBL391395,CHEMBL325,Serotonin 5-HT2A receptor,343.537,3.002
CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1c(Cl)cccc1Cl,6.35,CHEMBL57366,CHEMBL203,EGFR,405.289,4.501
CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1ccccc1,5.26,CHEMBL76599,CHEMBL203,EGFR,336.399,3.194
CC(C)(C)NC(=O)[C@H](CCCCCS)NC(=O)OC(C)(C)C,5.52,CHEMBL235909,CHEMBL325,Serotonin 5-HT2A receptor,332.51,3.285
CC(C)(C)NC(=S)N[C@@H](CCCCCS)C(=O)NC1CCCC1,6.4,CHEMBL235918,CHEMBL325,Serotonin 5-HT2A receptor,359.605,3.167
CC(C)(C)NCC(O)COc1cccc2[nH]cc(CC(N)=O)c12,7.63,CHEMBL444553,CHEMBL210,Beta-2 adrenergic receptor,319.405,1.324
CC(C)(C)NCC(O)COc1cccc2oc3ccccc3c12,9.84,CHEMBL513104,CHEMBL210,Beta-2 adrenergic receptor,313.397,3.714
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,6.0649999999999995,CHEMBL49080,CHEMBL210,Beta-2 adrenergic receptor,277.195,2.997
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,6.013333333333333,CHEMBL714,CHEMBL210,Beta-2 adrenergic receptor,239.315,1.306
CC(C)(C)NC[C@H](O)COc1cccc2[nH]c(O)nc12,10.0,CHEMBL36060,CHEMBL210,Beta-2 adrenergic receptor,279.34,1.396
CC(C)(C)OC(=O)C1CCCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1,8.19,CHEMBL3350613,CHEMBL251,Adenosine A2a receptor,582.698,2.051
CC(C)(C)OC(=O)N1C2CCC1CN(c1ccc(C(=O)Nc3ccccc3N)cn1)C2,6.78,CHEMBL237774,CHEMBL325,Serotonin 5-HT2A receptor,423.517,3.504
CC(C)(C)OC(=O)N1CC2CC1CN2c1ccc(C(=O)Nc2ccccc2N)cn1,6.72,CHEMBL392112,CHEMBL325,Serotonin 5-HT2A receptor,409.49,3.114
CC(C)(C)OC(=O)N1CC2CCC1CN2c1ccc(C(=O)Nc2ccccc2N)cn1,6.17,CHEMBL393116,CHEMBL325,Serotonin 5-HT2A receptor,423.517,3.504
CC(C)(C)OC(=O)N1CCN(c2ccc(C(=O)Nc3ccccc3N)cn2)C[C@@H]1Cc1ccccc1,6.45,CHEMBL236901,CHEMBL325,Serotonin 5-HT2A receptor,487.604,4.585
CC(C)(C)OC(=O)N1C[C@@H]2C[C@H]1[C@@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)N21,6.29,CHEMBL187605,CHEMBL1871,Androgen receptor,436.39,3.106
CC(C)(C)OC(=O)N1C[C@@H]2C[C@H]1[C@@H]1C(=O)N(c3ccc(C#N)cc3)C(=O)N21,6.62,CHEMBL188803,CHEMBL1871,Androgen receptor,368.393,2.087
CC(C)(C)OC(=O)N1C[C@@H]2C[C@H]1[C@@H]1C(=O)N(c3ccc([N+](=O)[O-])c4ccccc34)C(=O)N21,6.016666666666667,CHEMBL188129,CHEMBL1871,Androgen receptor,438.44,3.277
CC(C)(C)OC(=O)N1C[C@@H]2C[C@H]1[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)N21,6.470000000000001,CHEMBL414845,CHEMBL1871,Androgen receptor,436.39,3.106
CC(C)(C)OC(=O)N1C[C@@H]2C[C@H]1[C@H]1C(=O)N(c3ccc([N+](=O)[O-])c4ccccc34)C(=O)N21,5.7,CHEMBL188545,CHEMBL1871,Androgen receptor,438.44,3.277
CC(C)(C)OC(=O)N1C[C@H]2C[C@@H]1[C@H]1C(=O)N(c3ccc([N+](=O)[O-])cc3)C(=O)N21,6.286666666666666,CHEMBL364393,CHEMBL1871,Androgen receptor,388.38,2.124
CC(C)(C)OC(=O)NCCNc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,5.26,CHEMBL84284,CHEMBL301,CDK2,410.449,4.476
CC(C)(C)OC(=O)N[C@@H](CCCCCS)C(=O)NC12CC3CC(CC(C3)C1)C2,5.42,CHEMBL393827,CHEMBL325,Serotonin 5-HT2A receptor,410.624,4.455
CC(C)(C)OC(=O)N[C@@H](CCCCCS)C(=O)NC1CCCC1,5.92,CHEMBL213934,CHEMBL325,Serotonin 5-HT2A receptor,344.521,3.429
CC(C)(C)OC(=O)N[C@@H](CCCCCS)C(=O)NC1CCCCC1,5.9,CHEMBL209551,CHEMBL325,Serotonin 5-HT2A receptor,358.548,3.819
CC(C)(C)OC(=O)N[C@@H](CCCCCS)C(=O)NC1CCCCCC1,6.05,CHEMBL379049,CHEMBL325,Serotonin 5-HT2A receptor,372.575,4.209
CC(C)(C)OC(=O)N[C@@H](CCCCCS)C(=O)Nc1cccc(-c2ccccc2)c1,7.21,CHEMBL235262,CHEMBL325,Serotonin 5-HT2A receptor,428.598,5.676
CC(C)(C)OC(=O)N[C@@H](CCCCCS)C(=O)Nc1cnc2ccccc2c1,7.29,CHEMBL235263,CHEMBL325,Serotonin 5-HT2A receptor,403.548,4.557
CC(C)(C)[C@H](O)[C@H]1CCCC2=Cc3c(cnn3-c3ccc(F)cc3)C[C@@]21C,7.11,CHEMBL312627,CHEMBL2034,Glucocorticoid receptor,368.496,5.164
CC(C)(C)c1ccc(-c2csc(-c3ccc(S(=O)(=O)Nc4ccc(CCNC[C@H](O)c5cccnc5)cc4)cc3)n2)cc1,5.7,CHEMBL294753,CHEMBL210,Beta-2 adrenergic receptor,612.821,6.836
CC(C)(C)c1ccc(C(=O)NO)cc1,6.15,CHEMBL249284,CHEMBL325,Serotonin 5-HT2A receptor,193.246,2.103
CC(C)(C)c1ccc(CN2Cc3ccc(/C=C/C(=O)NO)cc3C2=O)cc1,6.64,CHEMBL247218,CHEMBL325,Serotonin 5-HT2A receptor,364.445,3.659
CC(C)(C)c1ccc(C[C@H](O)[C@H]2CCCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@@]32C)cc1,7.78,CHEMBL440877,CHEMBL2034,Glucocorticoid receptor,458.621,6.658
CC(C)(C)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,6.82,CHEMBL364587,CHEMBL301,CDK2,344.422,4.227
CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(/C=C/C(=O)NO)cc2)cc1,7.0,CHEMBL97272,CHEMBL325,Serotonin 5-HT2A receptor,374.462,3.304
CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(/C=C/C(=O)Nc3ccccc3N)cc2)cc1,6.0,CHEMBL353629,CHEMBL325,Serotonin 5-HT2A receptor,449.576,5.019
CC(C)(C)c1nc2c3ccc(F)cc3c3c(=O)[nH]ccc3c2[nH]1,5.48,CHEMBL21156,CHEMBL301,CDK2,309.344,3.994
CC(C)(C)n1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,7.35,CHEMBL414620,CHEMBL251,Adenosine A2a receptor,297.322,2.071
CC(C)(C)n1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,6.1,CHEMBL344724,CHEMBL251,Adenosine A2a receptor,450.89,4.786
CC(C)(CO)CNC(=O)c1ccc2c(c1)/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,8.17,CHEMBL410072,CHEMBL301,CDK2,445.501,0.851
CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1cccc(Cl)c1C#N,8.37,CHEMBL180672,CHEMBL210,Beta-2 adrenergic receptor,408.929,4.715
CC(C)(N)CNc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,7.19,CHEMBL82768,CHEMBL301,CDK2,338.386,3.689
CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,7.753,CHEMBL491,CHEMBL1871,Androgen receptor,292.213,2.323
CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1O,7.695,CHEMBL2112349,CHEMBL1871,Androgen receptor,308.212,2.029
CC(C)(O)[C@H]1CCCC2=Cc3c(cnn3-c3ccc(F)cc3)C[C@@]21C,8.72,CHEMBL312041,CHEMBL2034,Glucocorticoid receptor,340.442,4.528
CC(C)(O)c1ccc(CSc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1,6.85,CHEMBL108146,CHEMBL217,Dopamine D2 receptor,422.981,6.258
CC(C)=C/C=C1\Oc2ccc(F)cc2-c2ccc3c(c21)C(C)=CC(C)(C)N3,6.75,CHEMBL65690,CHEMBL2034,Glucocorticoid receptor,361.46,6.8
CC(C)=CCn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,9.1,CHEMBL145623,CHEMBL251,Adenosine A2a receptor,309.333,2.282
CC(C)=CCn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,6.96,CHEMBL342500,CHEMBL251,Adenosine A2a receptor,462.901,4.998
CC(C)=Cc1cccc2c1/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,8.82,CHEMBL270544,CHEMBL301,CDK2,370.434,2.525
CC(C)C(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2)cc1,6.35,CHEMBL13068,CHEMBL210,Beta-2 adrenergic receptor,527.643,3.36
CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,6.35,CHEMBL806,CHEMBL1871,Androgen receptor,276.214,3.208
CC(C)C(CO)Nc1nc(NCc2cccc(O)c2)c2ncn(C(C)C)c2n1,7.52,CHEMBL84944,CHEMBL301,CDK2,384.484,3.154
CC(C)C1CC(C)(C)Nc2cc3nc(O)cc(C(F)(F)F)c3cc21,6.495,CHEMBL156751,CHEMBL1871,Androgen receptor,338.373,5.293
CC(C)C1CCNc2cc3nc(O)cc(C(F)(F)F)c3cc21,7.89,CHEMBL27276,CHEMBL1871,Androgen receptor,310.319,4.514
CC(C)CC(=O)c1ccc2c(c1)/C(=C/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,8.72,CHEMBL429142,CHEMBL301,CDK2,399.472,2.968
CC(C)CC1CCNc2cc3nc(O)cc(C(F)(F)F)c3cc21,7.66,CHEMBL282813,CHEMBL1871,Androgen receptor,324.346,4.905
CC(C)CCCc1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)no1,6.0,CHEMBL284965,CHEMBL210,Beta-2 adrenergic receptor,549.697,4.777
CC(C)CCn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,9.11,CHEMBL315150,CHEMBL251,Adenosine A2a receptor,311.349,2.362
CC(C)CCn1cc2c(nc(NC(=O)COc3ccccc3)n3nc(-c4ccco4)nc23)n1,7.42,CHEMBL435022,CHEMBL251,Adenosine A2a receptor,445.483,3.798
CC(C)CCn1cc2c(nc(NC(=O)Cc3cccc4ccccc34)n3nc(-c4ccco4)nc23)n1,7.38,CHEMBL336217,CHEMBL251,Adenosine A2a receptor,479.544,5.115
CC(C)CCn1cc2c(nc(NC(=O)Cc3ccccc3)n3nc(-c4ccco4)nc23)n1,7.24,CHEMBL132806,CHEMBL251,Adenosine A2a receptor,429.484,3.961
CC(C)CCn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,6.94,CHEMBL359044,CHEMBL251,Adenosine A2a receptor,464.917,5.078
CC(C)COC(=O)c1ccc2c(c1)/C(=C/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,8.52,CHEMBL269883,CHEMBL301,CDK2,415.471,2.552
CC(C)COc1cc(Nc2ccc(S(=O)(=O)N(C)C)cc2)n2ncc(C(C)C)c2n1,5.92,CHEMBL361231,CHEMBL301,CDK2,431.562,3.881
CC(C)COc1cc(Nc2ccc(S(C)(=O)=O)cc2)n2ncc(C(C)C)c2n1,5.92,CHEMBL178268,CHEMBL301,CDK2,402.52,4.035
CC(C)C[C@@H]1NC(=O)C(C)(C)NC(=O)[C@H](CCCCCSSc2ccccn2)NC(=O)[C@H]2CCCN2C1=O,7.24,CHEMBL253309,CHEMBL325,Serotonin 5-HT2A receptor,563.79,3.297
CC(C)C[C@H](NC(=O)[C@@H]1CCCN1)C(=O)NCC(N)=O,8.655000000000001,CHEMBL317488,CHEMBL217,Dopamine D2 receptor,284.36,-1.129
CC(C)C[C@H](NC(=O)c1ccc(N2CCC(NC[C@H](O)c3ccc(O)c(NS(C)(=O)=O)c3)CC2)cc1)C(=O)O,5.47,CHEMBL285881,CHEMBL210,Beta-2 adrenergic receptor,562.689,2.285
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,8.0,CHEMBL493,CHEMBL217,Dopamine D2 receptor,654.606,3.193
CC(C)C[C@H]1c2cc3c(C(F)(F)F)cc(O)nc3cc2NC[C@@H]1C,7.34,CHEMBL2113248,CHEMBL1871,Androgen receptor,338.373,5.151
